x1,y1,z1,core1,vcn1,x2,y2,z2,core2,vcn2,t,study_id,subject
109.719994,45.500000,13.600000,12056.542969,4309.496582,110.426476,43.523186,16.887947,14002.783203,5162.752441,0,1-1SFA,1-1RRE
127.399994,49.139999,13.600000,3649.257324,1751.069336,128.404877,48.730133,14.812284,4696.721191,1802.230225,0,1-1SFA,1-1RRE
139.099991,54.339996,13.600000,4689.851562,2048.894531,138.562775,51.571125,14.191847,5009.835938,2040.707153,0,1-1SFA,1-1RRE
129.220001,56.159996,13.600000,13255.020508,4797.499512,128.439972,55.257565,14.281834,4980.708984,1909.635864,0,1-1SFA,1-1RRE
151.059998,57.980000,13.600000,4395.614746,1784.260742,149.779999,58.060410,13.328526,6841.193359,3074.713867,0,1-1SFA,1-1RRE
134.159988,61.879997,13.600000,4004.494629,1400.317261,134.203506,62.066395,12.597351,4081.414307,1780.385010,0,1-1SFA,1-1RRE
149.239990,70.720001,13.600000,4402.791016,1809.378540,149.295883,68.874290,16.174990,3482.491211,1540.997803,0,1-1SFA,1-1RRE
151.580002,78.779999,13.600000,3224.048828,916.351074,150.912704,79.567024,15.426270,4904.250977,2122.626709,0,1-1SFA,1-1RRE
108.939995,85.799995,13.600000,5152.736816,2423.867432,108.842545,87.145920,13.077885,6375.162109,3211.246582,0,1-1SFA,1-1RRE
145.339996,23.139999,14.000000,3860.964355,1960.982422,146.223541,24.173967,15.107522,5468.585449,2102.602051,0,1-1SFA,1-1RRE
126.099998,24.179998,14.000000,5540.268555,2450.779297,124.380516,24.004478,15.365962,5344.795898,2213.648438,0,1-1SFA,1-1RRE
133.379990,25.219999,14.000000,4524.791992,2440.014648,134.000275,23.454411,15.002267,7085.131348,3866.603027,0,1-1SFA,1-1RRE
126.099998,34.579998,14.000000,6369.155762,3329.902344,127.823250,36.490200,15.103042,6142.146484,2064.372803,0,1-1SFA,1-1RRE
130.259995,34.840000,14.000000,7312.867188,3615.168701,128.865860,34.992596,13.446128,4256.175781,1697.555176,0,1-1SFA,1-1RRE
135.459991,39.779999,14.000000,5389.561523,1907.158447,134.355850,41.460258,13.747592,4420.015137,2401.153320,0,1-1SFA,1-1RRE
142.479996,41.079998,14.000000,4915.912109,1620.994995,143.167404,39.466335,16.922323,4951.582031,1673.889648,0,1-1SFA,1-1RRE
116.739998,43.939999,14.000000,3972.200195,1986.100098,114.845078,43.744808,17.324755,9029.355469,4915.173340,0,1-1SFA,1-1RRE
132.080002,48.099998,14.000000,3139.724609,1212.830811,131.533722,46.006149,11.115772,3020.101074,1056.762207,0,1-1SFA,1-1RRE
94.899994,49.660000,14.000000,4363.320312,2400.543945,93.578087,50.492249,13.869398,5424.895020,2783.444336,0,1-1SFA,1-1RRE
109.199997,51.739998,14.000000,5332.149414,2352.102295,110.212769,49.371765,13.925777,10587.647461,3690.020996,0,1-1SFA,1-1RRE
93.339996,61.099998,14.000000,4273.613770,2258.807617,92.053932,61.814236,17.130810,3924.856934,1679.350830,0,1-1SFA,1-1RRE
152.619995,63.439999,14.000000,4539.145020,2097.336182,153.707748,63.010120,12.756846,7361.837402,3089.277344,0,1-1SFA,1-1RRE
115.179993,64.220001,14.000000,4266.437500,1511.553223,117.563889,63.153816,13.340273,6433.416016,3642.689453,0,1-1SFA,1-1RRE
127.139992,79.299995,14.000000,3756.904785,2201.395508,127.774597,79.939980,15.298803,11170.186523,4197.921875,0,1-1SFA,1-1RRE
133.379990,21.059999,14.400001,5159.913086,2102.718506,133.725540,22.853468,16.977459,4423.656250,2219.109863,0,1-1SFA,1-1RRE
130.779999,23.660000,14.400001,5041.500977,2237.278076,129.045898,20.864292,15.264869,4638.467285,2066.193359,0,1-1SFA,1-1RRE
130.779999,26.779999,14.400001,4804.675781,1869.481812,130.639801,26.621305,14.311824,3416.955566,1112.285522,0,1-1SFA,1-1RRE
135.199997,34.579998,14.400001,11037.478516,5145.560547,136.394440,35.635845,15.921332,7514.753906,3746.454346,0,1-1SFA,1-1RRE
143.779999,34.579998,14.400001,3760.493164,1665.848267,141.605423,35.433300,13.943386,8912.847656,3620.844238,0,1-1SFA,1-1RRE
97.500000,40.559998,14.400001,3746.140137,1719.672119,96.918175,41.903152,13.534706,5523.198242,2388.410156,0,1-1SFA,1-1RRE
116.479996,41.859997,14.400001,5841.682129,2461.544189,115.615570,40.153748,15.979906,6670.072266,3083.816162,0,1-1SFA,1-1RRE
128.440002,42.899998,14.400001,5439.797363,2892.135010,126.809769,42.713345,15.754576,8832.748047,4219.767578,0,1-1SFA,1-1RRE
115.179993,46.539997,14.400001,10075.825195,5490.033203,116.179260,46.988010,14.264362,5716.164551,2865.364014,0,1-1SFA,1-1RRE
118.299995,54.079998,14.400001,5540.268555,2563.809570,116.999214,54.047710,13.360428,9357.033203,4023.160400,0,1-1SFA,1-1RRE
138.319992,68.899994,14.400001,5529.503906,2775.516602,140.203445,69.974434,15.763999,4816.870117,1896.892822,0,1-1SFA,1-1RRE
108.939995,80.339996,14.400001,7154.984375,2639.162842,109.033165,77.870674,17.099205,5803.545410,2097.140625,0,1-1SFA,1-1RRE
132.080002,34.579998,14.800000,4905.146973,2332.366943,133.523666,33.311859,15.807463,5395.768066,2495.815918,0,1-1SFA,1-1RRE
146.379990,36.660000,14.800000,4126.495117,1527.700317,145.765076,37.425018,15.652869,5763.496094,2017.041504,0,1-1SFA,1-1RRE
136.239990,37.699997,14.800000,6448.097656,3347.843750,135.630371,37.004665,14.371840,5901.848633,2375.666992,0,1-1SFA,1-1RRE
140.139999,39.779999,14.800000,8583.110352,3310.166992,140.561554,37.174145,16.010704,5355.718750,2708.806641,0,1-1SFA,1-1RRE
147.419998,45.239998,14.800000,5256.796387,2949.547119,149.188461,46.257362,15.639044,3629.946533,1521.883301,0,1-1SFA,1-1RRE
110.759995,61.359997,14.800000,4772.381836,2004.041504,110.795311,64.386551,15.751567,5727.086914,1986.094116,0,1-1SFA,1-1RRE
93.079994,65.519997,14.800000,3807.140625,2014.806152,92.604248,66.797012,16.139290,6043.842773,2810.750977,0,1-1SFA,1-1RRE
117.519997,67.079994,14.800000,4524.791992,1959.188232,116.020767,67.301308,13.902669,3376.906250,1257.010010,0,1-1SFA,1-1RRE
133.899994,68.899994,14.800000,3864.552734,1345.596313,131.892532,68.312431,12.841470,3528.002197,2009.759766,0,1-1SFA,1-1RRE
113.879997,73.839996,14.800000,4230.554688,1690.068970,113.454567,75.090729,14.609409,5614.220215,2246.416260,0,1-1SFA,1-1RRE
116.739998,76.439995,14.800000,2303.660889,830.232910,119.172913,77.318062,16.738615,3404.212646,1106.824219,0,1-1SFA,1-1RRE
140.919998,28.599998,15.200000,7858.282227,3308.372803,141.326065,31.781195,14.190928,5337.514160,2832.596191,0,1-1SFA,1-1RRE
97.500000,33.799999,15.200000,6720.805176,3163.048340,95.312050,35.057442,15.643688,5581.452148,2512.199707,0,1-1SFA,1-1RRE
148.199997,35.619999,15.200000,7492.280273,3211.489746,146.796539,36.104527,16.004963,6680.995117,3533.463379,0,1-1SFA,1-1RRE
92.039993,40.299999,15.200000,5228.090332,3048.224121,91.703636,40.823357,15.059232,6935.855469,3340.497559,0,1-1SFA,1-1RRE
95.419998,53.039997,15.200000,4768.793457,2793.458008,96.446220,54.308750,15.646394,6983.187012,3132.967773,0,1-1SFA,1-1RRE
111.799995,56.939999,15.200000,11755.128906,4833.381836,113.110245,55.901741,13.012759,4816.870117,1419.938965,0,1-1SFA,1-1RRE
87.099998,69.680000,15.200000,4305.908203,1952.011719,87.688576,71.513649,15.903703,5687.037598,2608.682617,0,1-1SFA,1-1RRE
93.599998,74.360001,15.200000,6121.566406,2849.075928,92.646576,74.883087,15.673363,5366.641113,2322.874512,0,1-1SFA,1-1RRE
149.239990,80.599998,15.200000,3975.788574,1987.894287,150.143799,79.896744,13.833763,5643.347168,2377.487549,0,1-1SFA,1-1RRE
117.779999,86.579994,15.200000,3921.964844,1894.599609,118.418159,83.783180,17.802107,4212.485352,1662.056763,0,1-1SFA,1-1RRE
99.320000,24.699999,15.600000,4546.321289,2448.985352,98.105118,25.282993,18.859728,5956.461914,3136.608887,0,1-1SFA,1-1RRE
130.519989,35.879997,15.600000,5124.030762,2434.632324,130.408585,34.366219,15.831841,7012.313965,3473.389160,0,1-1SFA,1-1RRE
131.819992,36.399998,15.600000,4966.147461,2364.661133,133.527176,35.097218,16.682041,5129.984375,2282.824951,0,1-1SFA,1-1RRE
112.579994,47.320000,15.600000,6200.507812,2222.925049,111.229538,46.946041,15.833457,5694.319336,2883.568359,0,1-1SFA,1-1RRE
115.179993,49.399998,15.600000,5540.268555,2858.046631,114.859497,47.365120,17.874960,4587.495117,2473.970703,0,1-1SFA,1-1RRE
127.919998,50.439999,15.600000,6634.687012,3512.903320,126.859451,51.352043,14.510856,6950.418945,3012.819336,0,1-1SFA,1-1RRE
116.739998,52.000000,15.600000,5594.092285,2619.427490,116.946617,49.416611,18.373068,4991.631836,1967.889771,0,1-1SFA,1-1RRE
138.059998,55.379997,15.600000,3850.199707,1751.966431,138.310959,55.905903,16.371365,3520.720459,1441.784180,0,1-1SFA,1-1RRE
129.220001,56.159996,15.600000,5924.211914,2221.130859,129.720291,54.112911,16.644485,12167.785156,5341.155273,0,1-1SFA,1-1RRE
129.479996,62.399998,15.600000,4305.908203,1975.335449,128.478790,61.558289,12.941327,4704.002930,2295.567871,0,1-1SFA,1-1RRE
121.939995,73.320000,15.600000,3206.107422,1438.890991,124.095825,74.160072,17.038725,2554.069824,1256.099854,0,1-1SFA,1-1RRE
83.199997,77.219994,15.600000,4539.145020,1907.158447,84.870117,76.335846,12.882987,7856.995605,3657.252930,0,1-1SFA,1-1RRE
132.339996,79.039993,15.600000,3046.430176,1285.493042,135.300873,79.057640,16.910181,8170.110352,3325.934082,0,1-1SFA,1-1RRE
146.119995,79.039993,15.600000,3681.551514,1937.658691,145.944717,77.137482,18.097530,3997.674316,1924.199341,0,1-1SFA,1-1RRE
132.080002,23.660000,16.000000,3570.315430,1594.083130,130.607986,23.891294,17.401487,4500.114258,2148.112793,0,1-1SFA,1-1RRE
140.919998,25.480000,16.000000,6369.155762,2814.987549,141.799713,26.434361,17.575809,6633.663574,2732.472168,0,1-1SFA,1-1RRE
143.519989,37.180000,16.000000,5561.797852,2655.310059,142.119156,36.143951,15.577356,6495.310547,2643.270996,0,1-1SFA,1-1RRE
88.139999,40.820000,16.000000,4058.318359,1971.747070,87.525383,39.462162,16.978867,5126.343750,2785.264893,0,1-1SFA,1-1RRE
114.919998,42.899998,16.000000,6846.394043,3261.725586,114.598747,43.082485,14.493385,4835.074219,2100.781494,0,1-1SFA,1-1RRE
93.859993,44.980000,16.000000,3518.285889,1717.877930,94.317810,45.939999,16.888445,4503.754883,1997.016724,0,1-1SFA,1-1RRE
130.519989,48.619999,16.000000,5877.564453,3046.430176,130.997452,48.164799,15.605608,3302.268311,1712.118652,0,1-1SFA,1-1RRE
141.699997,60.320000,16.000000,3335.284668,1425.435059,142.760101,59.100777,14.128910,4441.860352,1716.669800,0,1-1SFA,1-1RRE
112.059998,61.879997,16.000000,6666.981445,2904.693848,111.549683,61.442551,17.636185,5581.452148,1867.765869,0,1-1SFA,1-1RRE
138.580002,66.820000,16.000000,4270.025391,1838.981689,138.357941,66.540131,17.211927,5712.523438,2659.654785,0,1-1SFA,1-1RRE
129.479996,73.059998,16.000000,3485.991455,1905.364380,131.379333,73.897758,16.272156,4671.235352,1911.456299,0,1-1SFA,1-1RRE
91.779999,73.839996,16.000000,3609.786377,1254.095703,93.408295,72.491707,16.780188,8672.550781,4423.656250,0,1-1SFA,1-1RRE
135.720001,86.320000,16.000000,5673.034180,1923.305664,136.387955,88.680756,16.914640,5941.898438,2685.141113,0,1-1SFA,1-1RRE
131.039993,30.160000,16.400000,4725.734375,2156.542480,129.885147,32.080387,14.532998,4521.959473,2149.933105,0,1-1SFA,1-1RRE
124.539993,31.199999,16.400000,5719.681641,2649.927734,124.679054,32.819016,16.132801,6120.300781,3167.556152,0,1-1SFA,1-1RRE
144.819992,33.020000,16.400000,4413.555664,2100.924316,144.434509,34.961143,18.745523,5967.384766,2422.998535,0,1-1SFA,1-1RRE
148.720001,37.959999,16.400000,3835.846680,2039.924072,146.305740,40.329597,14.575317,4230.689941,1514.601562,0,1-1SFA,1-1RRE
145.080002,41.599998,16.400000,3982.965088,2045.306396,145.267960,42.866299,16.275248,3866.603027,1519.152588,0,1-1SFA,1-1RRE
86.839996,47.320000,16.400000,4248.496094,2384.396729,86.785439,46.026478,15.644454,4977.068359,2777.983154,0,1-1SFA,1-1RRE
120.119995,47.579998,16.400000,3331.696533,1519.626709,119.041481,48.499603,15.145271,5282.901367,2448.484375,0,1-1SFA,1-1RRE
145.599991,47.839996,16.400000,4029.612305,1385.964233,146.046387,45.620808,18.796104,3613.562500,991.226624,0,1-1SFA,1-1RRE
98.799995,48.879997,16.400000,4844.146484,2240.866455,99.004906,47.475758,16.980923,4470.987305,2051.629883,0,1-1SFA,1-1RRE
97.759995,53.299999,16.400000,4689.851562,2551.250488,98.756706,52.589859,19.192703,4234.331055,1856.843262,0,1-1SFA,1-1RRE
95.159996,59.019997,16.400000,4592.968750,2120.659668,92.555878,57.412056,16.551447,5748.932617,2031.604980,0,1-1SFA,1-1RRE
114.919998,67.860001,16.400000,3957.847168,1156.315796,113.685555,69.357887,14.774025,4015.878662,2255.518555,0,1-1SFA,1-1RRE
125.839996,88.139999,16.400000,3972.200195,1795.025513,124.947197,87.470894,15.993236,4893.328125,2397.512207,0,1-1SFA,1-1RRE
128.179993,28.339998,16.800001,5202.972656,2447.191162,127.784653,28.177408,14.758914,5610.579102,1924.199341,0,1-1SFA,1-1RRE
131.299988,39.259998,16.800001,5554.621582,2567.397705,130.432831,38.555679,15.204604,5319.309570,2341.078857,0,1-1SFA,1-1RRE
152.099991,42.639999,16.800001,5895.505859,3846.611328,150.725433,41.817028,15.865195,7813.305176,3080.175293,0,1-1SFA,1-1RRE
135.979996,53.039997,16.800001,6544.980469,2233.689941,136.205734,49.957790,15.711947,5035.322266,1688.453125,0,1-1SFA,1-1RRE
121.419998,54.859997,16.800001,3611.580566,1507.067871,122.987480,55.836887,13.471426,5363.000000,2761.599121,0,1-1SFA,1-1RRE
125.059998,56.679996,16.800001,3889.670410,1787.848999,125.810425,55.071884,19.062109,3695.482178,1586.508789,0,1-1SFA,1-1RRE
94.379997,57.199997,16.800001,2976.458984,1526.803223,94.889832,55.598721,16.090496,5588.734375,2883.568359,0,1-1SFA,1-1RRE
98.279999,66.299995,16.800001,3706.669434,1567.171143,98.060410,66.493996,16.560801,5028.040039,2970.949219,0,1-1SFA,1-1RRE
137.019989,67.339996,16.800001,4079.848145,2061.453613,136.535538,66.532501,17.600708,7573.007812,3460.645996,0,1-1SFA,1-1RRE
148.979996,31.199999,17.200001,3839.434814,2020.188599,148.852081,33.413940,17.908100,9910.445312,3731.890869,0,1-1SFA,1-1RRE
135.199997,31.719999,17.200001,8647.699219,4431.497070,135.852570,32.471493,16.988131,8068.166016,3427.878418,0,1-1SFA,1-1RRE
130.259995,32.239998,17.200001,4374.084961,1629.068604,132.727737,32.453686,17.768795,3892.089111,2188.162354,0,1-1SFA,1-1RRE
115.439995,39.000000,17.200001,6024.683105,2594.309570,116.902039,39.301933,17.554010,5898.208008,2098.960938,0,1-1SFA,1-1RRE
125.059998,39.000000,17.200001,3292.225586,1406.596680,127.555634,38.453938,17.985075,3804.708252,1442.694336,0,1-1SFA,1-1RRE
112.839996,39.519997,17.200001,7370.279297,3523.668213,114.043556,37.563629,15.863048,8461.379883,3950.343018,0,1-1SFA,1-1RRE
93.599998,41.599998,17.200001,4323.849609,1935.864502,93.761414,40.161369,18.247353,4318.070801,1931.481079,0,1-1SFA,1-1RRE
91.519997,48.879997,17.200001,4783.146484,2553.044678,91.471390,46.799446,15.305020,8548.760742,4849.637695,0,1-1SFA,1-1RRE
108.419998,49.919998,17.200001,5360.855469,1591.391846,109.410629,48.723766,17.096815,5796.263672,2630.527832,0,1-1SFA,1-1RRE
131.559998,52.000000,17.200001,4004.494629,2100.924316,129.721771,51.857605,14.549447,7645.825195,3429.698730,0,1-1SFA,1-1RRE
118.039993,52.779999,17.200001,5102.500977,2529.721191,118.266052,52.057598,17.289421,5501.353516,2432.100586,0,1-1SFA,1-1RRE
96.719994,57.199997,17.200001,4327.437500,2099.130371,95.665802,58.336697,19.011003,5741.650391,2455.766113,0,1-1SFA,1-1RRE
140.659988,57.199997,17.200001,4994.853516,2434.632324,138.060562,58.488388,16.877001,4449.142090,1905.994995,0,1-1SFA,1-1RRE
96.719994,61.619999,17.200001,4485.321289,2631.986328,94.390190,61.526482,17.533684,5887.285156,2326.515381,0,1-1SFA,1-1RRE
130.779999,63.439999,17.200001,3695.904541,1532.185669,131.553070,60.985661,20.142920,3156.633545,1050.390747,0,1-1SFA,1-1RRE
119.599998,70.199997,17.200001,3756.904785,1742.098633,121.997681,71.279655,17.707308,4059.569092,1814.973267,0,1-1SFA,1-1RRE
124.279999,77.739998,17.200001,2163.718750,926.667358,124.347038,75.358475,19.491951,2936.360840,1398.093750,0,1-1SFA,1-1RRE
93.079994,79.299995,17.200001,4844.146484,2743.222412,94.463615,78.881790,19.453152,6819.347656,3223.989746,0,1-1SFA,1-1RRE
152.099991,81.379997,17.200001,2648.133545,1366.228760,149.075531,78.957176,17.791794,4551.086426,2060.731934,0,1-1SFA,1-1RRE
114.919998,82.939995,17.200001,3408.843994,958.961670,115.558357,82.791130,16.942705,4066.850830,1662.056763,0,1-1SFA,1-1RRE
126.099998,84.500000,17.200001,2673.251465,1070.197632,125.958977,85.515121,19.121374,5020.758789,1801.320068,0,1-1SFA,1-1RRE
134.679993,85.539993,17.200001,6365.567383,3048.224121,133.242432,85.755829,18.775963,5497.712402,2987.333008,0,1-1SFA,1-1RRE
100.099998,18.199999,17.600000,4079.848145,2457.956055,99.900879,20.581614,19.076679,4805.947266,2131.729004,0,1-1SFA,1-1RRE
141.179993,21.580000,17.600000,4585.791992,1923.305664,140.470795,20.206125,17.309948,4063.209961,1780.385010,0,1-1SFA,1-1RRE
143.519989,43.419998,17.600000,9315.115234,4302.319824,141.640244,44.475815,15.518727,5122.703125,2108.063232,0,1-1SFA,1-1RRE
98.539993,50.439999,17.600000,4431.497070,2016.600342,97.447144,50.015003,18.677748,5526.839355,3156.633545,0,1-1SFA,1-1RRE
86.320000,59.539997,17.600000,4531.968262,2289.307861,84.759514,60.241592,18.221752,7037.799805,3622.664795,0,1-1SFA,1-1RRE
113.619995,61.619999,17.600000,3584.668457,1330.346191,115.454498,61.456543,16.860180,3582.615234,1399.914185,0,1-1SFA,1-1RRE
126.879997,65.519997,17.600000,3536.227051,1199.374878,127.159904,65.213272,19.089630,6469.824219,2832.596191,0,1-1SFA,1-1RRE
93.859993,66.559998,17.600000,5335.737793,2396.955566,94.915932,65.337891,19.696352,4328.993164,1705.747192,0,1-1SFA,1-1RRE
135.979996,70.979996,17.600000,5045.088867,1928.687988,136.793976,69.289551,20.118458,7769.614746,3376.906250,0,1-1SFA,1-1RRE
94.119995,75.399994,17.600000,5985.212402,3810.728760,95.767578,76.133636,16.545071,5839.954102,2799.828369,0,1-1SFA,1-1RRE
113.099998,76.959999,17.600000,3342.461182,1649.701050,114.999435,77.498985,19.122423,3497.054688,1703.016602,0,1-1SFA,1-1RRE
127.139992,77.219994,17.600000,4033.200684,1809.378540,126.961494,77.960037,19.215372,3903.011719,1257.010010,0,1-1SFA,1-1RRE
83.199997,81.639999,17.600000,4331.025879,2075.806641,84.083389,81.580002,18.299618,4973.427246,2814.391846,0,1-1SFA,1-1RRE
94.379997,19.500000,18.000000,4539.145020,2278.542969,93.657608,18.323761,17.743668,4536.522949,2435.741455,0,1-1SFA,1-1RRE
103.219994,22.359999,18.000000,4944.618164,2592.515625,101.735466,22.180960,17.953123,4707.643555,2018.861938,0,1-1SFA,1-1RRE
141.699997,23.919998,18.000000,4216.201660,1892.805420,142.301498,23.541229,18.259922,8446.816406,4190.640625,0,1-1SFA,1-1RRE
129.479996,27.299999,18.000000,4761.616699,1948.423462,128.789032,26.172035,19.086004,4642.108398,1824.985596,0,1-1SFA,1-1RRE
138.319992,27.299999,18.000000,4729.322266,2179.865967,137.634674,28.433706,20.034895,9029.355469,3593.537842,0,1-1SFA,1-1RRE
137.019989,30.419998,18.000000,8453.933594,3423.197021,136.080872,28.734177,19.237030,7161.589844,3644.510010,0,1-1SFA,1-1RRE
125.319992,35.360001,18.000000,5375.208984,1995.070801,123.360443,33.958916,20.175312,4962.504883,2583.196777,0,1-1SFA,1-1RRE
98.539993,39.519997,18.000000,4718.557617,2077.600586,97.130066,41.327980,21.118866,4052.287354,2118.985840,0,1-1SFA,1-1RRE
110.499992,45.239998,18.000000,4018.847656,1658.671753,110.154083,43.944809,19.305805,3881.166504,1354.403320,0,1-1SFA,1-1RRE
83.979996,50.959999,18.000000,3381.932129,1697.245483,82.622765,49.048389,18.546207,4052.287354,1750.347900,0,1-1SFA,1-1RRE
96.459999,52.000000,18.000000,5665.857422,2309.043213,96.161606,53.641674,19.220188,3939.420410,1586.508789,0,1-1SFA,1-1RRE
