x1,y1,z1,core1,vcn1,x2,y2,z2,core2,vcn2,t,study_id,subject
131.299988,161.979996,50.400002,795.657593,557.220886,131.194946,162.498047,49.528316,696.907227,549.386719,0,1-0ZHT,1-0Z20
157.819992,170.819992,50.400002,577.199219,518.567261,157.367706,170.024323,49.003078,595.804810,470.539551,0,1-0ZHT,1-0Z20
164.839996,175.759995,50.400002,667.101562,588.925598,162.631027,176.572983,50.114567,520.772827,474.990601,0,1-0ZHT,1-0Z20
161.720001,175.239990,51.200001,633.659607,542.888672,161.654999,173.685974,51.550041,511.552795,462.273315,0,1-0ZHT,1-0Z20
130.779999,146.639999,51.600002,513.355469,461.672485,131.283066,146.639847,52.081715,490.569275,422.531799,0,1-0ZHT,1-0Z20
133.119995,151.580002,51.600002,464.278381,427.796265,132.841782,150.260361,50.681068,426.029053,371.980591,0,1-0ZHT,1-0Z20
143.519989,162.500000,51.600002,688.382812,525.081909,142.942047,161.933380,51.215614,557.970886,489.297546,0,1-0ZHT,1-0Z20
126.619995,151.059998,52.000000,568.513000,490.771332,126.984238,151.103653,53.282761,483.256836,444.787048,0,1-0ZHT,1-0Z20
135.720001,146.899994,52.799999,515.961365,456.026459,136.017273,146.697754,53.175636,498.835510,428.254578,0,1-0ZHT,1-0Z20
130.259995,148.459991,52.799999,547.666077,466.884216,130.956390,148.697586,53.028191,502.014832,431.433899,0,1-0ZHT,1-0Z20
141.699997,145.860001,53.200001,532.030884,451.683350,142.447479,145.341675,53.734184,455.914673,404.409668,0,1-0ZHT,1-0Z20
157.819992,160.419998,53.200001,482.519409,441.042725,155.550415,158.904205,53.520649,544.935669,435.249084,0,1-0ZHT,1-0Z20
143.000000,165.360001,53.200001,634.093933,557.220886,142.804260,165.695084,53.874760,763.672974,623.782837,0,1-0ZHT,1-0Z20
154.959991,171.860001,53.200001,701.846436,627.579285,154.390579,170.867630,51.937069,666.385742,590.717896,0,1-0ZHT,1-0Z20
130.000000,146.639999,53.600002,565.907104,482.085114,130.272980,146.333130,54.090405,487.707886,427.300781,0,1-0ZHT,1-0Z20
163.799988,157.039993,53.600002,532.465210,459.500946,163.386505,155.923141,53.135731,498.199646,428.254578,0,1-0ZHT,1-0Z20
131.299988,176.279999,53.600002,542.020020,483.822357,131.379318,176.386139,52.852470,498.835510,447.330505,0,1-0ZHT,1-0Z20
161.459991,152.619995,54.400002,498.154602,452.117676,164.156067,154.925125,55.457050,475.626465,421.260071,0,1-0ZHT,1-0Z20
141.179993,163.019989,54.400002,575.896240,511.618256,140.991531,162.718811,53.720284,582.451660,493.430664,0,1-0ZHT,1-0Z20
148.459991,163.019989,54.400002,602.823547,506.840820,148.306549,162.592285,54.339405,622.193176,502.968628,0,1-0ZHT,1-0Z20
146.379990,137.019989,54.799999,485.993896,443.431458,147.252304,136.153839,56.217209,474.354736,425.075256,0,1-0ZHT,1-0Z20
131.039993,154.439987,54.799999,479.044922,445.168701,131.189880,157.478119,54.407902,530.628723,446.694641,0,1-0ZHT,1-0Z20
157.039993,156.000000,54.799999,522.910339,469.490112,156.898682,156.165436,53.707554,525.223877,449.556030,0,1-0ZHT,1-0Z20
159.119995,161.979996,54.799999,541.151367,475.570435,158.883759,161.210266,53.995338,511.552795,434.613220,0,1-0ZHT,1-0Z20
148.720001,144.039993,55.200001,479.044922,436.916779,148.223343,142.814438,53.027554,450.191895,394.553772,0,1-0ZHT,1-0Z20
144.819992,146.379990,55.200001,517.698608,438.871185,145.152527,146.085480,54.922066,505.194153,409.496582,0,1-0ZHT,1-0Z20
134.679993,148.199997,55.200001,475.570435,431.487885,134.896454,147.910538,56.089897,471.811279,401.548279,0,1-0ZHT,1-0Z20
164.579987,158.339996,55.200001,552.443481,488.599792,164.340454,157.278748,55.208008,506.783813,452.735352,0,1-0ZHT,1-0Z20
164.319992,159.899994,55.600002,582.410950,512.486877,164.232224,159.109833,55.332226,546.207397,481.667175,0,1-0ZHT,1-0Z20
149.759995,162.239990,55.600002,641.042908,504.234985,150.148315,162.365112,55.483376,588.174438,455.596741,0,1-0ZHT,1-0Z20
127.659996,151.319992,56.000000,532.899475,476.004761,128.389099,151.329773,56.071239,512.506592,443.833252,0,1-0ZHT,1-0Z20
157.039993,169.259995,56.000000,636.699829,567.210083,156.647186,168.655746,54.944275,571.641968,520.136963,0,1-0ZHT,1-0Z20
159.639999,169.779999,56.000000,586.319702,528.556396,159.860779,169.383865,55.717991,646.991882,513.460388,0,1-0ZHT,1-0Z20
153.659988,149.759995,56.400002,518.132935,466.884216,154.080841,149.108856,57.315945,441.289795,399.322754,0,1-0ZHT,1-0Z20
143.259995,157.039993,56.400002,480.347870,432.139343,143.203018,156.554276,57.267982,478.169922,411.404175,0,1-0ZHT,1-0Z20
166.139999,158.339996,56.400002,574.159058,511.618256,165.963760,157.278214,57.174232,512.824524,469.267822,0,1-0ZHT,1-0Z20
167.699997,170.819992,56.400002,589.794189,534.636719,167.736938,169.732300,56.355282,552.248108,474.036804,0,1-0ZHT,1-0Z20
171.339996,176.799988,56.400002,636.699829,565.907104,171.062790,175.500366,55.857143,530.628723,467.996094,0,1-0ZHT,1-0Z20
153.139999,155.739990,56.799999,479.479248,438.871185,153.597870,156.254135,56.599136,451.145691,406.635193,0,1-0ZHT,1-0Z20
168.220001,161.199997,56.799999,648.860474,568.078674,167.985428,160.054337,56.107449,583.087524,508.373474,0,1-0ZHT,1-0Z20
150.539993,143.779999,57.200001,490.337036,446.037292,153.078781,146.612961,56.773045,437.156677,399.322754,0,1-0ZHT,1-0Z20
159.899994,145.080002,57.200001,535.505371,486.428223,160.050613,148.908752,56.759277,483.574768,415.537292,0,1-0ZHT,1-0Z20
158.339996,145.339996,58.000000,542.020020,478.610626,158.479858,145.003159,58.542267,490.887207,427.300781,0,1-0ZHT,1-0Z20
128.179993,150.019989,58.000000,522.476013,468.187164,128.619049,150.115372,58.391052,475.308533,415.219360,0,1-0ZHT,1-0Z20
153.919998,158.339996,58.000000,492.508575,435.613831,153.518204,158.005692,57.920376,460.683655,396.779297,0,1-0ZHT,1-0Z20
139.099991,148.979996,58.400002,563.735596,481.216492,140.309067,149.709747,57.684311,495.020325,410.768311,0,1-0ZHT,1-0Z20
141.959991,153.919998,58.400002,476.439087,423.235992,142.625305,152.047165,58.987328,412.040039,385.015808,0,1-0ZHT,1-0Z20
144.559998,146.119995,58.799999,487.731140,428.447723,144.969620,145.894531,58.121704,432.387695,390.102722,0,1-0ZHT,1-0Z20
129.479996,152.360001,58.799999,517.698608,454.723511,130.117630,152.310516,58.902130,453.689148,412.993835,0,1-0ZHT,1-0Z20
129.220001,177.839996,59.200001,608.035278,474.267517,129.339081,177.676804,59.803783,461.637451,401.230347,0,1-0ZHT,1-0Z20
132.599991,180.179993,59.600002,467.752869,442.128510,131.139282,183.491928,60.548141,422.213867,376.113708,0,1-0ZHT,1-0Z20
100.099998,187.459991,26.000000,669.273132,512.486877,98.268074,189.474487,26.441957,475.626465,429.208374,0,1-0ZHT,1-0Z20
114.399994,189.279999,26.800001,548.968994,491.205627,116.510017,188.329437,28.737795,426.664917,374.524048,0,1-0ZHT,1-0Z20
119.859993,188.239990,27.200001,650.597778,522.910339,121.165588,188.287827,27.421011,401.866211,360.852966,0,1-0ZHT,1-0Z20
113.619995,190.839996,27.600000,596.743164,518.567261,112.449699,190.662491,26.182650,573.867493,479.759583,0,1-0ZHT,1-0Z20
116.219994,202.019989,29.200001,525.950500,482.519409,114.989922,201.806946,28.466370,511.234863,440.018066,0,1-0ZHT,1-0Z20
103.479996,189.539993,29.600000,589.794189,517.264282,102.999771,189.220810,28.317232,593.579285,484.846497,0,1-0ZHT,1-0Z20
109.979996,199.419998,29.600000,528.990723,450.380432,107.911865,200.380981,31.347418,403.773804,368.165405,0,1-0ZHT,1-0Z20
118.039993,201.239990,29.600000,694.897461,516.395691,117.007065,200.835983,28.754755,576.410950,467.678162,0,1-0ZHT,1-0Z20
115.959999,200.719986,30.000000,591.097168,462.541138,116.575142,197.515686,32.153446,465.452637,418.080750,0,1-0ZHT,1-0Z20
105.039993,201.500000,30.000000,452.117676,406.297852,106.234909,201.741974,32.680809,398.686890,362.442627,0,1-0ZHT,1-0Z20
111.539993,188.500000,30.800001,503.800659,461.238190,110.849373,188.687500,30.500565,429.208374,390.102722,0,1-0ZHT,1-0Z20
113.879997,199.679993,31.200001,496.851685,415.852692,113.704247,197.489166,32.220154,432.387695,392.646179,0,1-0ZHT,1-0Z20
122.979996,200.719986,31.200001,564.604187,508.143768,121.820412,197.869492,32.051853,466.088501,432.705627,0,1-0ZHT,1-0Z20
116.739998,189.279999,31.600000,491.639954,426.276154,117.238998,187.125854,30.244436,399.958618,361.170898,0,1-0ZHT,1-0Z20
126.359993,195.000000,31.600000,476.004761,383.279388,125.437843,194.476746,31.339205,456.868469,380.882690,0,1-0ZHT,1-0Z20
108.939995,197.079987,31.600000,483.388062,432.573669,108.679939,197.220276,30.718140,522.680420,395.189636,0,1-0ZHT,1-0Z20
116.479996,190.579987,32.000000,479.479248,423.887451,115.950348,190.017166,31.670223,448.284302,400.276550,0,1-0ZHT,1-0Z20
121.939995,190.839996,32.000000,413.029663,363.952545,121.488220,190.893539,31.195370,372.934387,328.741821,0,1-0ZHT,1-0Z20
112.059998,199.419998,32.000000,420.847290,400.434662,111.785316,199.779480,31.616076,415.537292,387.241333,0,1-0ZHT,1-0Z20
115.179993,189.539993,32.400002,521.607422,440.608429,114.559486,189.114868,31.242460,408.542786,383.426147,0,1-0ZHT,1-0Z20
118.559998,196.039993,32.400002,523.778931,415.852692,118.249580,195.843109,31.601408,500.107239,396.779297,0,1-0ZHT,1-0Z20
112.059998,192.139999,32.799999,448.643188,417.807098,111.666550,191.953705,31.500038,426.664917,388.195129,0,1-0ZHT,1-0Z20
121.939995,200.719986,32.799999,558.523804,507.709473,121.486732,200.265320,31.817968,612.019348,520.136963,0,1-0ZHT,1-0Z20
107.639999,202.279999,32.799999,773.073425,466.884216,107.285576,202.254257,31.486795,504.240356,395.507568,0,1-0ZHT,1-0Z20
105.559998,188.759995,33.200001,548.534668,452.986267,106.122169,188.291504,30.587002,441.289795,405.363464,0,1-0ZHT,1-0Z20
113.099998,189.799988,33.200001,578.502136,445.602997,112.321381,190.000916,32.557682,495.974121,407.588989,0,1-0ZHT,1-0Z20
118.299995,191.619995,33.200001,426.059021,370.032898,116.393761,192.349701,31.413603,553.519836,413.629700,0,1-0ZHT,1-0Z20
119.599998,202.019989,33.200001,599.783386,526.384827,120.553307,201.019379,33.494305,546.525330,509.963135,0,1-0ZHT,1-0Z20
111.799995,208.000000,33.200001,462.106812,396.743011,108.667908,208.469666,34.673679,393.917908,341.777039,0,1-0ZHT,1-0Z20
114.139999,192.659988,33.600002,490.771332,426.493317,113.704742,194.365234,32.012619,426.029053,385.015808,0,1-0ZHT,1-0Z20
106.599998,194.479996,33.600002,466.449921,411.726746,108.722992,193.340652,34.068348,456.868469,381.200623,0,1-0ZHT,1-0Z20
108.159996,203.839996,34.000000,592.400085,414.115448,107.721458,203.652039,33.574230,433.341492,357.037781,0,1-0ZHT,1-0Z20
111.539993,212.419998,34.000000,472.964600,403.909149,108.645866,211.335022,34.864552,392.010315,349.089478,0,1-0ZHT,1-0Z20
111.799995,200.459991,34.400002,435.830994,394.571472,113.303421,198.797684,32.717636,482.620972,407.271057,0,1-0ZHT,1-0Z20
109.719994,199.419998,34.799999,467.318542,384.799469,108.959488,199.308853,34.459171,432.387695,371.344727,0,1-0ZHT,1-0Z20
125.319992,200.199997,34.799999,528.990723,488.599792,124.488876,200.882019,34.594303,544.299805,496.927917,0,1-0ZHT,1-0Z20
117.259995,200.719986,34.799999,477.742004,442.345673,116.785561,199.478210,33.882778,490.569275,433.977356,0,1-0ZHT,1-0Z20
125.319992,201.500000,35.200001,580.239380,514.658447,124.515945,198.639816,32.840729,558.924683,478.487854,0,1-0ZHT,1-0Z20
121.159996,203.839996,36.000000,648.860474,552.443481,120.288757,203.541245,35.272121,601.527588,524.905945,0,1-0ZHT,1-0Z20
118.299995,201.759995,36.400002,516.395691,454.289215,117.545113,201.630630,36.012623,535.715637,452.417419,0,1-0ZHT,1-0Z20
119.079994,199.679993,37.600002,449.946106,414.549774,120.056252,200.047318,37.050541,489.933411,425.075256,0,1-0ZHT,1-0Z20
121.939995,199.419998,38.000000,499.891846,431.053589,122.886574,199.868286,36.169155,464.498840,433.341492,0,1-0ZHT,1-0Z20
107.899994,198.119995,38.400002,439.956970,365.906952,109.563194,199.028107,38.035080,358.627441,336.690125,0,1-0ZHT,1-0Z20
123.759995,199.419998,39.600002,472.964600,429.316345,122.910095,199.165604,38.928879,453.689148,404.409668,0,1-0ZHT,1-0Z20
106.079994,214.499985,39.600002,411.292419,352.877625,105.981850,214.810547,41.173893,350.997070,306.327606,0,1-0ZHT,1-0Z20
116.479996,206.439987,40.400002,566.341431,494.680115,117.107170,203.935028,41.389084,461.637451,410.450378,0,1-0ZHT,1-0Z20
107.899994,208.259995,40.799999,429.316345,371.335815,107.225395,207.966583,40.288597,390.738586,337.961853,0,1-0ZHT,1-0Z20
105.820000,209.819992,40.799999,451.683350,375.896088,105.843559,210.161713,40.467373,363.396423,332.557007,0,1-0ZHT,1-0Z20
120.379997,204.099991,41.200001,528.122070,461.238190,119.709518,204.009155,40.930950,471.493347,427.300781,0,1-0ZHT,1-0Z20
113.099998,206.439987,41.600002,523.344666,433.225128,112.619469,206.694870,40.877460,419.670410,381.518555,0,1-0ZHT,1-0Z20
119.859993,205.399994,42.000000,558.958130,490.771332,119.308693,205.317688,41.428429,499.789307,453.053284,0,1-0ZHT,1-0Z20
112.059998,215.539993,42.000000,404.777771,365.472626,113.913139,215.961182,41.462166,406.635193,363.396423,0,1-0ZHT,1-0Z20
108.159996,211.899994,42.400002,469.055786,359.175110,108.970482,212.979477,41.381973,373.252319,336.690125,0,1-0ZHT,1-0Z20
109.459999,211.639999,43.600002,420.195801,373.290222,108.672852,211.833771,43.317936,374.524048,340.187378,0,1-0ZHT,1-0Z20
105.299995,212.419998,43.600002,473.833191,368.729980,105.908195,210.937408,40.517361,348.453613,329.377686,0,1-0ZHT,1-0Z20
110.499992,219.699997,43.600002,467.318542,367.427032,110.326775,219.585999,42.590485,437.474609,341.459106,0,1-0ZHT,1-0Z20
119.079994,189.279999,44.000000,421.498749,381.107819,119.315666,189.048370,42.352474,434.613220,381.518555,0,1-0ZHT,1-0Z20
108.939995,217.619995,44.000000,428.013397,360.043762,108.899834,217.828476,43.309753,623.782837,389.466858,0,1-0ZHT,1-0Z20
116.479996,202.799988,44.400002,439.088318,390.011200,115.761383,202.588623,43.737709,455.914673,400.594482,0,1-0ZHT,1-0Z20
89.180000,207.479996,44.400002,424.973236,345.060028,89.017448,209.272278,47.626503,359.899170,298.379303,0,1-0ZHT,1-0Z20
121.679993,203.059998,44.799999,472.964600,411.075287,121.037720,203.174500,44.051788,477.851990,413.629700,0,1-0ZHT,1-0Z20
121.159996,210.859985,45.600002,579.805054,478.610626,120.407936,210.984039,45.387585,522.044556,426.029053,0,1-0ZHT,1-0Z20
98.019997,187.719986,46.000000,711.401245,624.973389,96.983261,188.787476,46.877712,792.286865,594.215149,0,1-0ZHT,1-0Z20
120.119995,196.039993,46.400002,415.201233,365.472626,118.762505,193.521942,46.672794,435.567017,358.309509,0,1-0ZHT,1-0Z20
90.479996,196.299988,46.400002,587.622681,484.690979,89.355125,197.816254,46.456432,493.748596,440.335999,0,1-0ZHT,1-0Z20
116.219994,198.119995,46.400002,435.613831,380.022034,115.848022,196.102203,46.913712,411.722107,360.217102,0,1-0ZHT,1-0Z20
119.599998,197.599991,46.799999,446.905945,382.193604,120.244026,194.808853,49.128922,389.784790,350.997070,0,1-0ZHT,1-0Z20
115.439995,199.419998,46.799999,472.530273,411.509583,114.197144,201.468857,46.908592,419.988342,363.078491,0,1-0ZHT,1-0Z20
125.839996,197.599991,47.200001,535.071045,397.828796,125.863060,196.096329,50.283421,443.515320,350.679138,0,1-0ZHT,1-0Z20
96.459999,185.119995,47.600002,658.415344,614.115601,100.163780,185.848038,47.809578,582.451660,529.039062,0,1-0ZHT,1-0Z20
92.559998,202.019989,47.600002,515.527039,388.056793,92.539673,201.747833,46.240662,417.444885,343.366699,0,1-0ZHT,1-0Z20
111.799995,206.179993,47.600002,472.530273,400.217499,112.164970,204.967102,47.991436,553.837769,374.206116,0,1-0ZHT,1-0Z20
97.239998,209.299988,47.600002,384.148010,330.076294,96.004799,205.916885,46.033974,333.192871,294.405151,0,1-0ZHT,1-0Z20
125.319992,186.419998,48.000000,436.482483,395.440094,121.999130,185.136856,46.840572,447.012573,374.841980,0,1-0ZHT,1-0Z20
95.939995,197.079987,48.000000,483.388062,416.287018,95.739716,195.631439,47.763008,487.707886,428.572510,0,1-0ZHT,1-0Z20
123.239998,203.059998,48.000000,420.630127,397.394470,124.254776,205.104050,50.519161,370.072998,345.910156,0,1-0ZHT,1-0Z20
94.119995,206.959991,48.000000,379.370575,341.585541,94.555817,207.024719,46.944115,323.336975,289.477203,0,1-0ZHT,1-0Z20
126.099998,184.079987,48.400002,515.961365,407.600800,125.841522,184.303299,46.693562,471.175415,377.385437,0,1-0ZHT,1-0Z20
119.859993,184.599991,48.400002,459.066650,402.823364,119.185333,184.951294,49.301327,388.195129,350.043274,0,1-0ZHT,1-0Z20
122.459999,185.119995,48.400002,479.479248,404.560608,122.200531,184.001968,47.963367,419.988342,375.477844,0,1-0ZHT,1-0Z20
115.699997,204.619995,48.400002,449.946106,391.748444,116.809006,201.516479,46.849464,402.820007,357.037781,0,1-0ZHT,1-0Z20
88.399994,208.779999,48.400002,438.654022,367.427032,88.940781,208.211502,47.958858,403.137939,321.270416,0,1-0ZHT,1-0Z20
91.779999,203.059998,48.799999,495.548767,392.182739,92.515121,204.301605,47.212883,360.217102,313.163147,0,1-0ZHT,1-0Z20
125.839996,222.039993,48.799999,433.225128,393.919983,125.963356,221.179169,46.333344,430.162170,356.401917,0,1-0ZHT,1-0Z20
120.379997,186.159988,49.200001,490.771332,413.681152,121.120819,186.693130,48.167889,415.537292,362.124695,0,1-0ZHT,1-0Z20
96.199997,203.059998,49.200001,468.187164,355.483490,96.666634,203.626007,48.271976,373.252319,313.481079,0,1-0ZHT,1-0Z20
99.059998,200.979996,49.600002,434.528076,373.724548,98.256874,199.957901,50.396351,508.691406,390.738586,0,1-0ZHT,1-0Z20
100.099998,198.899994,50.000000,403.691986,367.644196,100.526039,199.303925,49.496799,378.339233,346.228088,0,1-0ZHT,1-0Z20
110.499992,222.559998,50.000000,392.399902,335.722351,112.848419,223.262787,47.185539,397.733093,323.178009,0,1-0ZHT,1-0Z20
111.799995,223.859985,50.000000,493.377197,351.574677,112.528748,224.982422,49.312374,499.789307,325.562500,0,1-0ZHT,1-0Z20
109.979996,201.500000,50.400002,408.686584,364.169708,112.260628,201.578110,51.773979,384.062012,339.869446,0,1-0ZHT,1-0Z20
108.939995,206.179993,50.400002,451.249023,360.695221,109.448845,204.828064,53.660912,343.684631,317.614197,0,1-0ZHT,1-0Z20
95.419998,198.379990,50.799999,420.630127,381.976440,94.333824,197.256424,48.706474,506.465881,421.895935,0,1-0ZHT,1-0Z20
109.199997,211.899994,50.799999,537.242615,383.930847,109.654816,211.837021,50.111652,410.768311,335.418396,0,1-0ZHT,1-0Z20
118.039993,223.079987,50.799999,387.188171,343.974243,116.340080,223.916809,48.749691,566.872986,350.997070,0,1-0ZHT,1-0Z20
122.979996,226.719986,50.799999,402.606201,336.808105,120.862877,228.260040,48.529346,368.165405,314.752808,0,1-0ZHT,1-0Z20
92.039993,188.759995,51.200001,672.747620,628.013550,93.763618,189.287292,51.398647,577.046814,492.158936,0,1-0ZHT,1-0Z20
97.500000,203.319992,51.200001,370.032898,341.585541,97.804932,202.938477,53.412094,431.751831,357.673645,0,1-0ZHT,1-0Z20
96.199997,205.919998,51.200001,351.574677,325.516022,96.173576,205.128189,53.997459,378.339233,336.372192,0,1-0ZHT,1-0Z20
115.179993,195.259995,51.600002,409.338043,384.365173,114.900055,196.259613,49.753742,391.374451,354.812256,0,1-0ZHT,1-0Z20
117.259995,195.259995,51.600002,431.270752,377.199036,117.384132,196.918503,52.545231,466.724365,368.165405,0,1-0ZHT,1-0Z20
97.500000,199.159988,51.600002,451.683350,373.941711,98.520401,199.287140,52.350483,429.526306,380.246826,0,1-0ZHT,1-0Z20
98.799995,207.739990,51.600002,358.089355,328.121887,99.701859,207.910278,50.890163,336.054260,294.087219,0,1-0ZHT,1-0Z20
99.059998,186.419998,52.000000,755.700989,596.308899,98.923203,185.482895,51.022869,536.033569,505.512085,0,1-0ZHT,1-0Z20
98.799995,190.579987,52.000000,564.604187,509.012390,98.243820,189.989456,50.937447,557.335022,468.314026,0,1-0ZHT,1-0Z20
99.839996,204.099991,52.000000,397.611633,347.231567,102.045135,203.608734,53.756485,385.333740,342.412903,0,1-0ZHT,1-0Z20
121.419998,209.299988,52.000000,449.077484,381.542145,119.039574,211.230164,51.451492,380.246826,338.597717,0,1-0ZHT,1-0Z20
96.459999,213.459991,52.000000,391.314148,333.985107,97.163155,214.859711,51.813354,342.730835,297.743439,0,1-0ZHT,1-0Z20
100.099998,184.339996,52.400002,622.367554,578.067810,99.527946,183.351059,50.866829,620.603516,538.577026,0,1-0ZHT,1-0Z20
97.759995,184.599991,52.400002,583.713867,533.333801,98.597031,184.416702,51.761810,561.786072,508.055542,0,1-0ZHT,1-0Z20
97.500000,189.019989,52.400002,703.583679,541.151367,97.554886,190.125778,53.769897,480.395447,436.838745,0,1-0ZHT,1-0Z20
99.320000,189.279999,52.400002,592.400085,527.253418,99.357109,187.841934,50.367241,681.010620,520.772827,0,1-0ZHT,1-0Z20
106.599998,208.000000,52.400002,383.930847,336.373810,106.630592,209.688934,50.843071,331.603210,302.194489,0,1-0ZHT,1-0Z20
112.579994,214.759995,52.400002,429.099182,362.432465,112.584824,215.140030,51.865170,416.173157,335.418396,0,1-0ZHT,1-0Z20
94.379997,215.539993,52.400002,380.890686,335.939484,95.899055,215.197250,52.266918,369.755066,302.035522,0,1-0ZHT,1-0Z20
116.739998,229.579987,52.400002,334.419403,313.138184,117.072563,228.311401,52.633110,345.592224,289.954102,0,1-0ZHT,1-0Z20
118.039993,232.179993,52.400002,389.359741,321.607239,116.997421,233.810059,52.599178,354.176392,292.020660,0,1-0ZHT,1-0Z20
119.859993,233.219986,52.400002,481.650818,346.797272,115.970810,233.867935,53.028503,324.290771,297.107574,0,1-0ZHT,1-0Z20
108.679993,202.279999,52.799999,393.702850,352.877625,108.741905,203.166290,51.963398,389.784790,336.690125,0,1-0ZHT,1-0Z20
112.839996,205.399994,52.799999,391.748444,361.129517,112.868866,205.044464,53.994717,355.448120,323.178009,0,1-0ZHT,1-0Z20
108.679993,207.219986,52.799999,393.268524,353.529083,107.884644,208.105072,53.514912,370.072998,316.501434,0,1-0ZHT,1-0Z20
95.419998,192.399994,53.200001,524.213257,449.946106,96.209137,193.176117,52.801643,429.844238,398.051025,0,1-0ZHT,1-0Z20
117.519997,209.819992,53.200001,519.870178,391.531281,116.660172,210.279709,53.049084,380.882690,329.377686,0,1-0ZHT,1-0Z20
94.379997,207.739990,53.600002,412.595367,344.191406,95.151497,208.933151,53.071613,372.298523,313.640045,0,1-0ZHT,1-0Z20
98.799995,189.539993,54.799999,613.681335,531.596558,98.638596,189.908859,55.734619,543.663940,465.770569,0,1-0ZHT,1-0Z20
101.399994,191.879990,54.799999,546.797424,489.034088,99.502403,192.152695,52.254120,460.683655,422.531799,0,1-0ZHT,1-0Z20
98.539993,208.259995,54.799999,393.268524,352.226135,98.840065,209.101959,53.796844,365.939880,320.793518,0,1-0ZHT,1-0Z20
98.019997,214.239990,54.799999,392.617065,347.014404,98.330528,215.365494,54.626076,359.263306,309.030029,0,1-0ZHT,1-0Z20
95.419998,204.359985,55.200001,400.000366,357.437866,95.434547,205.085449,55.616226,393.282043,345.592224,0,1-0ZHT,1-0Z20
95.679993,207.739990,55.200001,396.308716,343.105621,96.237717,209.027832,54.254982,363.714355,312.050385,0,1-0ZHT,1-0Z20
95.679993,210.859985,55.200001,393.702850,349.185974,95.745193,211.802841,56.456047,348.135681,306.645538,0,1-0ZHT,1-0Z20
121.679993,211.639999,55.200001,515.092773,387.405334,120.984047,211.672653,54.241482,383.744080,329.377686,0,1-0ZHT,1-0Z20
112.579994,211.899994,55.200001,378.501953,340.499756,110.910881,213.688675,52.209675,334.464600,309.983826,0,1-0ZHT,1-0Z20
99.320000,212.939987,55.200001,398.697418,351.574677,98.647148,212.061432,56.805008,452.099487,337.325989,0,1-0ZHT,1-0Z20
119.339996,187.719986,55.600002,501.629089,442.128510,119.351631,188.247787,54.729282,474.354736,410.450378,0,1-0ZHT,1-0Z20
99.839996,191.359985,55.600002,635.396851,516.829956,99.926750,190.141479,54.516365,523.316284,468.949890,0,1-0ZHT,1-0Z20
97.759995,197.339996,55.600002,466.449921,414.549774,97.973251,198.136017,54.693035,492.794800,395.507568,0,1-0ZHT,1-0Z20
101.659996,197.599991,55.600002,454.289215,406.732178,102.160851,198.315643,54.605095,591.671692,407.271057,0,1-0ZHT,1-0Z20
92.820000,204.359985,55.600002,476.873383,392.182739,93.818237,204.747894,54.830360,420.306274,358.945374,0,1-0ZHT,1-0Z20
93.079994,212.939987,55.600002,409.120880,344.625702,93.548203,214.167282,55.061531,329.059753,292.020660,0,1-0ZHT,1-0Z20
104.000000,194.219986,56.000000,582.410950,521.607422,104.878426,196.220596,55.203098,430.798035,393.917908,0,1-0ZHT,1-0Z20
110.499992,202.539993,56.000000,450.380432,385.885254,111.192406,203.281525,55.120571,565.283325,375.477844,0,1-0ZHT,1-0Z20
99.579994,204.619995,56.000000,520.738770,401.303284,100.430305,205.433853,55.921219,409.496582,346.546021,0,1-0ZHT,1-0Z20
106.859993,208.779999,56.000000,417.155640,370.250061,107.293907,209.560730,56.031670,396.461365,343.048767,0,1-0ZHT,1-0Z20
95.419998,209.819992,56.000000,395.657227,352.660461,95.105362,206.831604,57.344051,345.274292,316.501434,0,1-0ZHT,1-0Z20
100.099998,209.819992,56.000000,456.026459,369.598572,100.285507,209.533630,57.400005,382.154419,340.187378,0,1-0ZHT,1-0Z20
100.879997,217.099991,56.000000,436.699615,380.239197,100.650772,220.177170,58.098339,383.108215,329.695618,0,1-0ZHT,1-0Z20
106.599998,196.819992,56.400002,517.698608,469.924408,107.386559,197.449631,57.229900,486.118225,437.156677,0,1-0ZHT,1-0Z20
100.619995,204.359985,56.400002,556.786621,412.161072,101.715950,205.354889,55.484314,426.029053,345.592224,0,1-0ZHT,1-0Z20
110.239998,208.000000,56.400002,428.664856,384.148010,109.412262,207.096771,55.015476,401.548279,336.054260,0,1-0ZHT,1-0Z20
107.639999,208.259995,56.400002,413.898315,380.673523,107.307915,208.884552,58.392387,415.855225,365.304016,0,1-0ZHT,1-0Z20
93.859993,209.299988,56.400002,388.273956,356.569275,93.086243,208.763824,54.312603,342.412903,301.558624,0,1-0ZHT,1-0Z20
116.999992,188.500000,56.799999,569.381592,521.607422,118.799461,186.473495,58.634537,469.585754,419.034546,0,1-0ZHT,1-0Z20
100.879997,189.539993,56.799999,657.112427,582.410950,101.303062,190.447113,56.107822,556.063293,495.338257,0,1-0ZHT,1-0Z20
101.659996,202.279999,56.799999,429.967804,386.536713,102.608269,203.122437,56.517715,445.740845,383.426147,0,1-0ZHT,1-0Z20
104.779999,203.839996,56.799999,519.435852,382.410767,105.330368,204.774475,55.760551,399.322754,328.105957,0,1-0ZHT,1-0Z20
112.839996,204.359985,56.799999,515.527039,407.383636,111.937912,201.713348,58.206581,484.528564,399.004822,0,1-0ZHT,1-0Z20
