 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,167,0,167,167,167,76.960,247.000,76.960,247.000,0.520,0.520,163
2,0.000,116,0,116,116,116,68.640,165.187,68.640,164.840,0.520,0.520,163
3,0.000,157,0,157,157,157,71.760,240.067,71.760,239.720,0.520,0.520,151
4,0.000,123,0,123,123,123,67.253,166.573,67.080,166.400,0.520,0.520,151
5,0.000,149,0,149,149,149,74.187,241.800,73.840,241.800,0.520,0.520,159
6,0.000,122,0,122,122,122,67.600,163.107,67.600,162.760,0.520,0.520,159
7,0.000,153,0,153,153,153,75.227,246.307,74.880,245.960,0.520,0.520,166
8,0.000,116,0,116,116,116,69.333,170.733,69.160,170.560,0.520,0.520,166
9,0.000,152,0,152,152,152,77.653,251.160,77.480,251.160,0.520,0.520,173
10,0.000,115,0,115,115,115,70.373,172.813,70.200,172.640,0.520,0.520,173
11,0.000,137,0,137,137,137,78.000,250.813,78.000,250.640,0.520,0.520,180
12,0.000,119,0,119,119,119,72.453,173.160,72.280,173.160,0.520,0.520,180
13,0.000,127,0,127,127,127,78.693,253.933,78.520,253.760,0.520,0.520,187
14,0.000,120,0,120,120,120,73.840,177.667,73.840,177.320,0.520,0.520,187
15,0.000,132,0,132,132,132,79.387,256.360,79.040,256.360,0.520,0.520,195
16,0.000,120,0,120,120,120,76.960,175.240,76.960,175.240,0.520,0.520,195
17,0.000,136,0,136,136,136,80.773,258.440,80.600,258.440,0.520,0.520,203
18,0.000,125,0,125,125,125,75.227,179.747,74.880,179.400,0.520,0.520,203
19,0.000,163,0,163,163,163,81.120,267.107,81.120,266.760,0.520,0.520,212
20,0.000,121,0,121,121,121,79.040,185.640,79.040,185.640,0.520,0.520,212
21,0.000,151,0,151,151,151,84.587,271.267,84.240,270.920,0.520,0.520,220
22,0.000,126,0,126,126,126,78.693,183.907,78.520,183.560,0.520,0.520,220
23,0.000,167,0,167,167,167,83.547,275.773,83.200,275.600,0.520,0.520,228
24,0.000,145,0,145,145,145,82.853,190.147,82.680,189.800,0.520,0.520,228
25,0.000,167,0,167,167,167,86.320,278.547,86.320,278.200,0.520,0.520,235
26,0.000,155,0,155,155,155,83.547,189.107,83.200,188.760,0.520,0.520,235
27,0.000,155,0,155,155,155,87.707,281.667,87.360,281.320,0.520,0.520,242
28,0.000,123,0,123,123,123,84.240,193.960,84.240,193.960,0.520,0.520,242
29,0.000,134,0,134,134,134,90.480,282.707,90.480,282.360,0.520,0.520,249
30,0.000,125,0,125,125,125,85.627,195.000,85.280,195.000,0.520,0.520,249
31,0.000,134,0,134,134,134,87.707,277.507,87.360,277.160,0.520,0.520,240
32,0.000,139,0,139,139,139,82.853,193.960,82.680,193.960,0.520,0.520,240
33,0.000,159,0,159,159,159,84.587,275.427,84.240,275.080,0.520,0.520,230
34,0.000,126,0,126,126,126,82.853,196.733,82.680,196.560,0.520,0.520,230
35,0.000,150,0,150,150,150,83.547,269.533,83.200,269.360,0.520,0.520,218
36,0.000,132,0,132,132,132,80.080,191.880,80.080,191.880,0.520,0.520,218
37,0.000,136,0,136,136,136,83.200,261.213,83.200,261.040,0.520,0.520,208
38,0.000,120,0,120,120,120,78.347,185.640,78.000,185.640,0.520,0.520,208
39,0.000,126,0,126,126,126,81.813,258.093,81.640,257.920,0.520,0.520,199
40,0.000,117,0,117,117,117,77.653,182.867,77.480,182.520,0.520,0.520,199
41,0.000,148,0,148,148,148,77.653,257.400,77.480,257.400,0.520,0.520,190
42,0.000,124,0,124,124,124,76.267,180.093,75.920,179.920,0.520,0.520,190
43,0.000,140,0,140,140,140,75.920,246.653,75.920,246.480,0.520,0.520,171
44,0.000,123,0,123,123,123,70.373,179.400,70.200,179.400,0.520,0.520,171
45,0.000,141,0,141,141,141,77.653,242.840,77.480,242.840,0.520,0.520,164
46,0.000,125,0,125,125,125,70.720,180.787,70.720,180.440,0.520,0.520,164
47,0.000,131,0,131,131,131,72.453,235.213,72.280,235.040,0.520,0.520,155
48,0.000,115,0,115,115,115,69.680,178.707,69.680,178.360,0.520,0.520,155
49,0.000,136,0,136,136,136,70.027,230.707,69.680,230.360,0.520,0.520,145
50,0.000,121,0,121,121,121,66.213,170.387,66.040,170.040,0.520,0.520,145
51,0.000,160,0,160,160,160,83.200,266.760,83.200,266.760,0.520,0.520,210
52,0.000,122,0,122,122,122,79.387,181.480,79.040,181.480,0.520,0.520,210
53,0.000,137,0,137,137,137,85.627,271.267,85.280,270.920,0.520,0.520,221
54,0.000,128,0,128,128,128,80.080,182.867,80.080,182.520,0.520,0.520,221
55,0.000,150,0,150,150,150,86.667,276.467,86.320,276.120,0.520,0.520,232
56,0.000,157,0,157,157,157,82.160,189.800,82.160,189.800,0.520,0.520,232
