 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,186,0,186,186,186,90.133,219.440,89.960,219.440,0.520,0.520,132
2,0.000,138,0,138,138,138,88.400,149.413,88.400,149.240,0.520,0.520,132
3,0.000,248,0,248,248,248,89.440,225.680,89.440,225.680,0.520,0.520,138
4,0.000,129,0,129,129,129,88.747,148.373,88.400,148.200,0.520,0.520,138
5,0.000,178,0,178,178,178,90.480,226.027,90.480,225.680,0.520,0.520,144
6,0.000,139,0,139,139,139,90.133,147.680,89.960,147.680,0.520,0.520,144
7,0.000,174,0,174,174,174,91.867,228.107,91.520,227.760,0.520,0.520,150
8,0.000,133,0,133,133,133,92.560,148.373,92.560,148.200,0.520,0.520,150
9,0.000,271,0,271,271,271,93.600,232.960,93.600,232.960,0.520,0.520,155
10,0.000,178,0,178,178,178,92.560,135.547,92.560,135.200,0.520,0.520,155
11,0.000,174,0,174,174,174,94.987,232.960,94.640,232.960,0.520,0.520,161
12,0.000,143,0,143,143,143,91.867,141.787,91.520,141.440,0.520,0.520,161
13,0.000,216,0,216,216,216,94.293,237.120,94.120,237.120,0.520,0.520,168
14,0.000,134,0,134,134,134,95.333,138.320,95.160,138.320,0.520,0.520,168
15,0.000,139,0,139,139,139,109.547,153.227,109.200,152.880,0.520,0.520,245
16,0.000,185,0,185,185,185,105.040,260.000,105.040,260.000,0.520,0.520,245
17,0.000,130,0,130,130,130,108.507,165.013,108.160,164.840,0.520,0.520,236
18,0.000,214,0,214,214,214,99.493,258.613,99.320,258.440,0.520,0.520,236
19,0.000,123,0,123,123,123,107.813,162.933,107.640,162.760,0.520,0.520,241
20,0.000,159,0,159,159,159,106.080,258.613,106.080,258.440,0.520,0.520,241
21,0.000,123,0,123,123,123,110.587,163.627,110.240,163.280,0.520,0.520,251
22,0.000,157,0,157,157,157,111.627,263.467,111.280,263.120,0.520,0.520,251
23,0.000,201,0,201,201,201,100.533,245.093,100.360,244.920,0.520,0.520,194
24,0.000,138,0,138,138,138,99.147,151.147,98.800,150.800,0.520,0.520,194
25,0.000,151,0,151,151,151,102.613,246.827,102.440,246.480,0.520,0.520,200
26,0.000,143,0,143,143,143,101.573,157.387,101.400,157.040,0.520,0.520,200
27,0.000,166,0,166,166,166,104.347,249.600,104.000,249.600,0.520,0.520,206
28,0.000,154,0,154,154,154,105.040,149.760,105.040,149.760,0.520,0.520,206
29,0.000,126,0,126,126,126,106.427,174.373,106.080,174.200,0.520,0.520,230
30,0.000,192,0,192,192,192,105.733,256.187,105.560,255.840,0.520,0.520,230
31,0.000,137,0,137,137,137,110.933,153.920,110.760,153.920,0.520,0.520,243
32,0.000,159,0,159,159,159,105.040,258.613,105.040,258.440,0.520,0.520,243
33,0.000,140,0,140,140,140,97.413,144.907,97.240,144.560,0.520,0.520,174
34,0.000,194,0,194,194,194,93.947,238.507,93.600,238.160,0.520,0.520,174
35,0.000,124,0,124,124,124,99.493,143.867,99.320,143.520,0.520,0.520,188
36,0.000,178,0,178,178,178,95.333,241.627,95.160,241.280,0.520,0.520,188
37,0.000,160,0,160,160,160,101.227,159.813,100.880,159.640,0.520,0.520,203
38,0.000,178,0,178,178,178,101.227,248.560,100.880,248.560,0.520,0.520,203
39,0.000,174,0,174,174,174,104.000,166.400,104.000,166.400,0.520,0.520,218
40,0.000,203,0,203,203,203,104.693,254.453,104.520,254.280,0.520,0.520,218
41,0.000,128,0,128,128,128,108.507,167.787,108.160,167.440,0.520,0.520,233
42,0.000,188,0,188,188,188,105.733,256.880,105.560,256.880,0.520,0.520,233
43,0.000,148,0,148,148,148,98.800,237.120,98.800,237.120,0.520,0.520,181
44,0.000,143,0,143,143,143,97.067,159.120,96.720,159.120,0.520,0.520,181
