 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,144,0,144,144,144,88.053,205.920,87.880,205.920,0.520,0.520,136
2,0.000,118,0,118,118,118,87.707,143.867,87.360,143.520,0.520,0.520,136
3,0.000,148,0,148,148,148,91.173,212.160,91.000,212.160,0.520,0.520,142
4,0.000,132,0,132,132,132,88.747,142.133,88.400,141.960,0.520,0.520,142
5,0.000,140,0,140,140,140,95.333,215.627,95.160,215.280,0.520,0.520,148
6,0.000,141,0,141,141,141,89.440,142.827,89.440,142.480,0.520,0.520,148
7,0.000,150,0,150,150,150,95.680,218.747,95.680,218.400,0.520,0.520,155
8,0.000,120,0,120,120,120,91.173,145.947,91.000,145.600,0.520,0.520,155
9,0.000,158,0,158,158,158,96.027,222.213,95.680,222.040,0.520,0.520,162
10,0.000,128,0,128,128,128,94.293,144.560,94.120,144.560,0.520,0.520,162
11,0.000,127,0,127,127,127,96.720,222.907,96.720,222.560,0.520,0.520,169
12,0.000,123,0,123,123,123,96.373,148.027,96.200,147.680,0.520,0.520,169
13,0.000,173,0,173,173,173,98.107,226.720,97.760,226.720,0.520,0.520,176
14,0.000,138,0,138,138,138,98.107,148.373,97.760,148.200,0.520,0.520,176
15,0.000,152,0,152,152,152,98.800,228.107,98.800,227.760,0.520,0.520,184
16,0.000,143,0,143,143,143,99.840,152.880,99.840,152.880,0.520,0.520,184
17,0.000,134,0,134,134,134,99.840,232.267,99.840,231.920,0.520,0.520,191
18,0.000,131,0,131,131,131,100.880,156.347,100.880,156.000,0.520,0.520,191
19,0.000,131,0,131,131,131,99.840,234.347,99.840,234.000,0.520,0.520,198
20,0.000,125,0,125,125,125,101.227,154.267,100.880,153.920,0.520,0.520,198
21,0.000,121,0,121,121,121,103.307,235.387,102.960,235.040,0.520,0.520,205
22,0.000,141,0,141,141,141,104.000,159.120,104.000,159.120,0.520,0.520,205
23,0.000,118,0,118,118,118,100.880,237.120,100.880,237.120,0.520,0.520,212
24,0.000,143,0,143,143,143,103.653,161.200,103.480,161.200,0.520,0.520,212
25,0.000,125,0,125,125,125,104.000,241.973,104.000,241.800,0.520,0.520,219
26,0.000,214,0,214,214,214,106.427,163.280,106.080,163.280,0.520,0.520,219
27,0.000,122,0,122,122,122,104.347,242.320,104.000,242.320,0.520,0.520,226
28,0.000,124,0,124,124,124,107.120,159.120,107.120,159.120,0.520,0.520,226
29,0.000,120,0,120,120,120,100.187,234.000,99.840,234.000,0.520,0.520,200
30,0.000,135,0,135,135,135,101.227,156.000,100.880,156.000,0.520,0.520,200
31,0.000,129,0,129,129,129,99.147,230.187,98.800,229.840,0.520,0.520,189
32,0.000,128,0,128,128,128,100.187,157.733,99.840,157.560,0.520,0.520,189
33,0.000,141,0,141,141,141,97.413,224.293,97.240,224.120,0.520,0.520,171
34,0.000,135,0,135,135,135,97.067,152.880,96.720,152.880,0.520,0.520,171
35,0.000,164,0,164,164,164,94.987,216.320,94.640,216.320,0.520,0.520,159
36,0.000,134,0,134,134,134,94.640,147.680,94.640,147.680,0.520,0.520,159
37,0.000,137,0,137,137,137,92.907,211.813,92.560,211.640,0.520,0.520,150
38,0.000,131,0,131,131,131,92.213,149.760,92.040,149.760,0.520,0.520,150
39,0.000,145,0,145,145,145,87.707,202.800,87.360,202.800,0.520,0.520,135
40,0.000,127,0,127,127,127,87.707,150.453,87.360,150.280,0.520,0.520,135
