 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,121,0,121,121,121,89.788,150.109,89.441,149.762,0.520,0.520,117
2,0.000,153,0,153,153,153,83.201,245.790,83.201,245.443,0.520,0.520,117
3,0.000,119,0,119,119,119,89.095,149.415,88.921,149.242,0.520,0.520,122
4,0.000,149,0,149,149,149,84.935,247.523,84.761,247.523,0.520,0.520,122
5,0.000,168,0,168,168,168,87.361,254.110,87.361,253.764,0.520,0.520,128
6,0.000,126,0,126,126,126,88.401,149.069,88.401,148.722,0.520,0.520,128
7,0.000,136,0,136,136,136,88.055,254.457,87.881,254.284,0.520,0.520,133
8,0.000,121,0,121,121,121,87.708,149.762,87.361,149.762,0.520,0.520,133
9,0.000,164,0,164,164,164,88.748,260.350,88.401,260.004,0.520,0.520,138
10,0.000,121,0,121,121,121,90.828,151.842,90.481,151.842,0.520,0.520,138
11,0.000,163,0,163,163,163,89.095,264.510,88.921,264.164,0.520,0.520,143
12,0.000,149,0,149,149,149,91.175,150.802,91.001,150.802,0.520,0.520,143
13,0.000,150,0,150,150,150,91.175,267.977,91.001,267.804,0.520,0.520,148
14,0.000,118,0,118,118,118,90.481,154.962,90.481,154.962,0.520,0.520,148
15,0.000,151,0,151,151,151,93.255,272.830,93.081,272.484,0.520,0.520,153
16,0.000,125,0,125,125,125,90.135,180.269,89.961,179.923,0.520,0.520,153
17,0.000,175,0,175,175,175,91.521,278.377,91.521,278.204,0.520,0.520,158
18,0.000,115,0,115,115,115,92.561,192.056,92.561,191.883,0.520,0.520,158
19,0.000,131,0,131,131,131,93.255,279.417,93.081,279.244,0.520,0.520,163
20,0.000,121,0,121,121,121,92.561,187.896,92.561,187.723,0.520,0.520,163
21,0.000,158,0,158,158,158,96.721,291.204,96.721,291.204,0.520,0.520,179
22,0.000,111,0,111,111,111,98.455,204.883,98.281,204.883,0.520,0.520,179
23,0.000,520,0,520,520,520,99.148,291.551,98.801,291.204,0.520,0.520,184
24,0.000,113,0,113,113,113,100.188,202.456,99.841,202.283,0.520,0.520,184
25,0.000,709,0,709,709,709,99.841,290.511,99.841,290.164,0.520,0.520,189
26,0.000,115,0,115,115,115,99.841,198.643,99.841,198.643,0.520,0.520,189
27,0.000,211,0,211,211,211,99.841,291.551,99.841,291.204,0.520,0.520,194
28,0.000,117,0,117,117,117,100.881,200.376,100.881,200.203,0.520,0.520,194
29,0.000,158,0,158,158,158,98.801,295.364,98.801,295.364,0.520,0.520,199
30,0.000,116,0,116,116,116,101.228,206.616,100.881,206.443,0.520,0.520,199
31,0.000,132,0,132,132,132,100.535,298.138,100.361,297.964,0.520,0.520,204
32,0.000,117,0,117,117,117,99.841,213.550,99.841,213.203,0.520,0.520,204
33,0.000,147,0,147,147,147,101.921,302.644,101.921,302.644,0.520,0.520,210
34,0.000,114,0,114,114,114,101.575,222.216,101.401,222.043,0.520,0.520,210
35,0.000,124,0,124,124,124,103.655,301.951,103.481,301.604,0.520,0.520,215
36,0.000,115,0,115,115,115,105.041,219.790,105.041,219.443,0.520,0.520,215
37,0.000,128,0,128,128,128,104.001,304.031,104.001,303.684,0.520,0.520,221
38,0.000,116,0,116,116,116,105.388,232.270,105.041,231.923,0.520,0.520,221
39,0.000,135,0,135,135,135,105.388,306.111,105.041,305.764,0.520,0.520,226
40,0.000,119,0,119,119,119,105.041,237.470,105.041,237.123,0.520,0.520,226
41,0.000,131,0,131,131,131,105.388,304.031,105.041,303.684,0.520,0.520,231
42,0.000,114,0,114,114,114,106.081,237.817,106.081,237.643,0.520,0.520,231
43,0.000,124,0,124,124,124,106.081,300.218,106.081,300.044,0.520,0.520,236
44,0.000,114,0,114,114,114,108.508,237.470,108.162,237.123,0.520,0.520,236
45,0.000,130,0,130,130,130,106.428,307.498,106.081,307.324,0.520,0.520,241
46,0.000,125,0,125,125,125,109.548,241.283,109.202,241.283,0.520,0.520,241
47,0.000,133,0,133,133,133,101.575,296.404,101.401,296.404,0.520,0.520,205
48,0.000,131,0,131,131,131,101.228,236.083,100.881,236.083,0.520,0.520,205
49,0.000,169,0,169,169,169,87.361,255.150,87.361,254.804,0.520,0.520,129
50,0.000,175,0,175,175,175,87.015,187.549,86.841,187.203,0.520,0.520,129
51,0.000,203,0,203,203,203,86.668,247.177,86.321,247.003,0.520,0.520,115
52,0.000,136,0,136,136,136,83.895,178.883,83.721,178.883,0.520,0.520,115
