 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,152,0,152,152,152,54.773,258.093,54.600,257.920,0.520,0.520,104
2,0.000,122,0,122,122,122,58.933,175.240,58.760,175.240,0.520,0.520,104
3,0.000,141,0,141,141,141,56.160,259.827,56.160,259.480,0.520,0.520,110
4,0.000,125,0,125,125,125,57.200,183.213,57.200,183.040,0.520,0.520,110
5,0.000,132,0,132,132,132,58.587,263.293,58.240,263.120,0.520,0.520,117
6,0.000,121,0,121,121,121,58.240,187.373,58.240,187.200,0.520,0.520,117
7,0.000,123,0,123,123,123,60.667,269.533,60.320,269.360,0.520,0.520,125
8,0.000,111,0,111,111,111,60.667,186.333,60.320,186.160,0.520,0.520,125
9,0.000,142,0,142,142,142,61.360,274.733,61.360,274.560,0.520,0.520,132
10,0.000,121,0,121,121,121,61.360,184.600,61.360,184.600,0.520,0.520,132
11,0.000,302,0,302,302,302,61.707,278.893,61.360,278.720,0.520,0.520,139
12,0.000,123,0,123,123,123,64.133,187.720,63.960,187.720,0.520,0.520,139
13,0.000,236,0,236,236,236,64.133,282.013,63.960,281.840,0.520,0.520,145
14,0.000,125,0,125,125,125,64.133,189.800,63.960,189.800,0.520,0.520,145
15,0.000,150,0,150,150,150,66.560,280.280,66.560,280.280,0.520,0.520,152
16,0.000,126,0,126,126,126,65.867,190.493,65.520,190.320,0.520,0.520,152
17,0.000,147,0,147,147,147,66.907,283.747,66.560,283.400,0.520,0.520,159
18,0.000,114,0,114,114,114,67.947,182.867,67.600,182.520,0.520,0.520,159
19,0.000,161,0,161,161,161,69.680,291.373,69.680,291.200,0.520,0.520,166
20,0.000,116,0,116,116,116,70.027,180.787,69.680,180.440,0.520,0.520,166
21,0.000,140,0,140,140,140,71.413,293.453,71.240,293.280,0.520,0.520,174
22,0.000,115,0,115,115,115,70.373,187.027,70.200,186.680,0.520,0.520,174
23,0.000,140,0,140,140,140,72.107,295.533,71.760,295.360,0.520,0.520,182
24,0.000,118,0,118,118,118,71.067,200.200,70.720,200.200,0.520,0.520,182
25,0.000,141,0,141,141,141,74.187,296.920,73.840,296.920,0.520,0.520,189
26,0.000,119,0,119,119,119,70.373,190.147,70.200,189.800,0.520,0.520,189
27,0.000,138,0,138,138,138,74.187,299.693,73.840,299.520,0.520,0.520,196
