 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,124,0,124,124,124,68.640,161.720,68.640,161.720,0.520,0.520,73
2,0.000,140,0,140,140,140,59.800,221.000,59.800,221.000,0.520,0.520,73
3,0.000,123,0,123,123,123,70.460,157.820,70.200,157.560,0.520,0.520,79
4,0.000,158,0,158,158,158,57.720,224.900,57.720,224.640,0.520,0.520,79
5,0.000,126,0,126,126,126,71.500,159.640,71.240,159.640,0.520,0.520,86
6,0.000,183,0,183,183,183,58.240,228.800,58.240,228.800,0.520,0.520,86
7,0.000,121,0,121,121,121,72.540,159.120,72.280,159.120,0.520,0.520,93
8,0.000,145,0,145,145,145,60.320,232.440,60.320,232.440,0.520,0.520,93
9,0.000,120,0,120,120,120,79.820,156.000,79.560,156.000,0.520,0.520,100
10,0.000,139,0,139,139,139,57.980,231.140,57.720,230.880,0.520,0.520,100
11,0.000,121,0,121,121,121,76.960,148.460,76.960,148.200,0.520,0.520,106
12,0.000,142,0,142,142,142,58.240,234.000,58.240,234.000,0.520,0.520,106
13,0.000,113,0,113,113,113,80.600,145.340,80.600,145.080,0.520,0.520,113
14,0.000,155,0,155,155,155,60.840,239.980,60.840,239.720,0.520,0.520,113
15,0.000,118,0,118,118,118,81.120,144.040,81.120,144.040,0.520,0.520,120
16,0.000,171,0,171,171,171,60.580,243.880,60.320,243.880,0.520,0.520,120
17,0.000,122,0,122,122,122,81.640,146.900,81.640,146.640,0.520,0.520,127
18,0.000,138,0,138,138,138,62.400,246.480,62.400,246.480,0.520,0.520,127
19,0.000,123,0,123,123,123,82.160,147.680,82.160,147.680,0.520,0.520,134
20,0.000,155,0,155,155,155,60.580,249.600,60.320,249.600,0.520,0.520,134
21,0.000,124,0,124,124,124,81.640,154.440,81.640,154.440,0.520,0.520,141
22,0.000,157,0,157,157,157,62.920,252.980,62.920,252.720,0.520,0.520,141
23,0.000,135,0,135,135,135,80.860,154.180,80.600,153.920,0.520,0.520,148
24,0.000,173,0,173,173,173,64.220,257.400,63.960,257.400,0.520,0.520,148
25,0.000,135,0,135,135,135,82.680,156.520,82.680,156.520,0.520,0.520,155
26,0.000,182,0,182,182,182,63.180,260.000,62.920,260.000,0.520,0.520,155
27,0.000,135,0,135,135,135,82.420,160.940,82.160,160.680,0.520,0.520,163
28,0.000,134,0,134,134,134,63.440,259.740,63.440,259.480,0.520,0.520,163
29,0.000,130,0,130,130,130,82.940,161.720,82.680,161.720,0.520,0.520,170
30,0.000,127,0,127,127,127,65.260,263.120,65.000,263.120,0.520,0.520,170
31,0.000,129,0,129,129,129,80.860,176.280,80.600,176.280,0.520,0.520,177
32,0.000,150,0,150,150,150,65.780,267.020,65.520,266.760,0.520,0.520,177
33,0.000,131,0,131,131,131,80.860,180.440,80.600,180.440,0.520,0.520,184
34,0.000,136,0,136,136,136,65.520,266.240,65.520,266.240,0.520,0.520,184
35,0.000,126,0,126,126,126,77.220,210.340,76.960,210.080,0.520,0.520,191
36,0.000,140,0,140,140,140,66.040,270.400,66.040,270.400,0.520,0.520,191
37,0.000,134,0,134,134,134,78.000,210.080,78.000,210.080,0.520,0.520,198
38,0.000,149,0,149,149,149,69.680,277.940,69.680,277.680,0.520,0.520,198
39,0.000,177,0,177,177,177,78.520,190.060,78.520,189.800,0.520,0.520,165
40,0.000,146,0,146,146,146,65.000,262.080,65.000,262.080,0.520,0.520,165
41,0.000,148,0,148,148,148,76.700,192.920,76.440,192.920,0.520,0.520,152
42,0.000,143,0,143,143,143,65.000,256.620,65.000,256.360,0.520,0.520,152
43,0.000,115,0,115,115,115,77.740,159.900,77.480,159.640,0.520,0.520,119
44,0.000,168,0,168,168,168,62.140,244.140,61.880,243.880,0.520,0.520,119
45,0.000,121,0,121,121,121,74.620,169.520,74.360,169.520,0.520,0.520,114
46,0.000,179,0,179,179,179,61.620,244.140,61.360,243.880,0.520,0.520,114
47,0.000,118,0,118,118,118,74.100,169.520,73.840,169.520,0.520,0.520,108
48,0.000,178,0,178,178,178,61.100,241.280,60.840,241.280,0.520,0.520,108
49,0.000,119,0,119,119,119,74.360,172.640,74.360,172.640,0.520,0.520,102
50,0.000,189,0,189,189,189,60.580,240.760,60.320,240.760,0.520,0.520,102
51,0.000,119,0,119,119,119,75.920,170.040,75.920,170.040,0.520,0.520,98
52,0.000,185,0,185,185,185,59.540,238.160,59.280,238.160,0.520,0.520,98
