 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,148,0,148,148,148,56.507,147.507,56.160,147.160,0.520,0.520,95
2,0.000,154,0,154,154,154,59.973,228.280,59.800,228.280,0.520,0.520,95
3,0.000,150,0,150,150,150,57.893,141.613,57.720,141.440,0.520,0.520,102
4,0.000,151,0,151,151,151,63.787,233.480,63.440,233.480,0.520,0.520,102
5,0.000,160,0,160,160,160,62.053,132.253,61.880,132.080,0.520,0.520,110
6,0.000,157,0,157,157,157,65.520,241.107,65.520,240.760,0.520,0.520,110
7,0.000,147,0,147,147,147,66.213,129.133,66.040,128.960,0.520,0.520,118
8,0.000,145,0,145,145,145,67.600,244.227,67.600,243.880,0.520,0.520,118
9,0.000,198,0,198,198,198,63.093,139.880,62.920,139.880,0.520,0.520,127
10,0.000,176,0,176,176,176,68.293,249.773,68.120,249.600,0.520,0.520,127
11,0.000,148,0,148,148,148,66.213,142.653,66.040,142.480,0.520,0.520,137
12,0.000,158,0,158,158,158,67.600,252.893,67.600,252.720,0.520,0.520,137
13,0.000,136,0,136,136,136,68.293,140.920,68.120,140.920,0.520,0.520,145
14,0.000,142,0,142,142,142,70.720,253.933,70.720,253.760,0.520,0.520,145
15,0.000,136,0,136,136,136,72.453,143.347,72.280,143.000,0.520,0.520,154
16,0.000,175,0,175,175,175,71.067,262.253,70.720,262.080,0.520,0.520,154
17,0.000,150,0,150,150,150,72.107,146.467,71.760,146.120,0.520,0.520,163
18,0.000,145,0,145,145,145,74.880,263.293,74.880,263.120,0.520,0.520,163
19,0.000,143,0,143,143,143,76.960,157.560,76.960,157.560,0.520,0.520,171
20,0.000,158,0,158,158,158,77.653,270.920,77.480,270.920,0.520,0.520,171
21,0.000,137,0,137,137,137,78.000,156.867,78.000,156.520,0.520,0.520,181
22,0.000,188,0,188,188,188,79.040,276.120,79.040,276.120,0.520,0.520,181
23,0.000,142,0,142,142,142,80.080,162.067,80.080,161.720,0.520,0.520,191
24,0.000,146,0,146,146,146,79.733,275.427,79.560,275.080,0.520,0.520,191
25,0.000,138,0,138,138,138,79.733,165.880,79.560,165.880,0.520,0.520,201
26,0.000,145,0,145,145,145,82.160,278.547,82.160,278.200,0.520,0.520,201
27,0.000,145,0,145,145,145,83.200,167.613,83.200,167.440,0.520,0.520,210
28,0.000,168,0,168,168,168,82.160,286.173,82.160,286.000,0.520,0.520,210
29,0.000,136,0,136,136,136,85.973,168.653,85.800,168.480,0.520,0.520,218
30,0.000,159,0,159,159,159,82.853,288.253,82.680,288.080,0.520,0.520,218
31,0.000,175,0,175,175,175,87.360,166.573,87.360,166.400,0.520,0.520,225
32,0.000,142,0,142,142,142,84.587,288.253,84.240,288.080,0.520,0.520,225
33,0.000,147,0,147,147,147,86.320,169.693,86.320,169.520,0.520,0.520,233
34,0.000,138,0,138,138,138,87.013,291.720,86.840,291.720,0.520,0.520,233
35,0.000,130,0,130,130,130,89.440,184.947,89.440,184.600,0.520,0.520,241
36,0.000,150,0,150,150,150,89.440,293.800,89.440,293.800,0.520,0.520,241
37,0.000,142,0,142,142,142,91.173,187.373,91.000,187.200,0.520,0.520,250
38,0.000,141,0,141,141,141,90.480,295.187,90.480,294.840,0.520,0.520,250
39,0.000,158,0,158,158,158,85.280,286.173,85.280,286.000,0.520,0.520,214
40,0.000,138,0,138,138,138,83.547,179.747,83.200,179.400,0.520,0.520,214
41,0.000,141,0,141,141,141,82.160,274.387,82.160,274.040,0.520,0.520,196
42,0.000,179,0,179,179,179,79.387,173.853,79.040,173.680,0.520,0.520,196
43,0.000,157,0,157,157,157,77.653,273.347,77.480,273.000,0.520,0.520,179
44,0.000,133,0,133,133,133,75.920,177.320,75.920,177.320,0.520,0.520,179
45,0.000,179,0,179,179,179,74.880,269.880,74.880,269.880,0.520,0.520,166
46,0.000,152,0,152,152,152,74.187,174.547,73.840,174.200,0.520,0.520,166
47,0.000,199,0,199,199,199,71.760,261.560,71.760,261.560,0.520,0.520,147
48,0.000,131,0,131,131,131,70.373,162.413,70.200,162.240,0.520,0.520,147
49,0.000,145,0,145,145,145,68.293,252.200,68.120,252.200,0.520,0.520,136
50,0.000,130,0,130,130,130,68.293,165.187,68.120,164.840,0.520,0.520,136
51,0.000,153,0,153,153,153,65.867,246.653,65.520,246.480,0.520,0.520,122
52,0.000,162,0,162,162,162,63.440,159.987,63.440,159.640,0.520,0.520,122
53,0.000,162,0,162,162,162,63.787,238.680,63.440,238.680,0.520,0.520,108
54,0.000,211,0,211,211,211,61.360,164.147,61.360,163.800,0.520,0.520,108
55,0.000,153,0,153,153,153,61.360,226.893,61.360,226.720,0.520,0.520,88
56,0.000,128,0,128,128,128,55.813,165.187,55.640,164.840,0.520,0.520,88
