 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,134,0,134,134,134,80.080,131.907,80.080,131.560,0.520,0.520,110
2,0.000,192,0,192,192,192,82.853,207.480,82.680,207.480,0.520,0.520,110
3,0.000,172,0,172,172,172,84.933,211.640,84.760,211.640,0.520,0.520,116
4,0.000,124,0,124,124,124,81.467,131.560,81.120,131.560,0.520,0.520,116
5,0.000,164,0,164,164,164,87.360,218.573,87.360,218.400,0.520,0.520,122
6,0.000,131,0,131,131,131,81.467,135.373,81.120,135.200,0.520,0.520,122
7,0.000,171,0,171,171,171,89.093,222.387,88.920,222.040,0.520,0.520,128
8,0.000,127,0,127,127,127,83.200,135.720,83.200,135.720,0.520,0.520,128
9,0.000,140,0,140,140,140,91.173,225.853,91.000,225.680,0.520,0.520,134
10,0.000,129,0,129,129,129,83.547,133.987,83.200,133.640,0.520,0.520,134
11,0.000,149,0,149,149,149,89.787,227.587,89.440,227.240,0.520,0.520,140
12,0.000,125,0,125,125,125,86.320,136.413,86.320,136.240,0.520,0.520,140
13,0.000,158,0,158,158,158,91.173,232.093,91.000,231.920,0.520,0.520,146
14,0.000,124,0,124,124,124,88.053,127.747,87.880,127.400,0.520,0.520,146
15,0.000,183,0,183,183,183,90.133,236.947,89.960,236.600,0.520,0.520,152
16,0.000,123,0,123,123,123,87.707,128.093,87.360,127.920,0.520,0.520,152
17,0.000,144,0,144,144,144,90.480,237.987,90.480,237.640,0.520,0.520,158
18,0.000,126,0,126,126,126,88.053,126.707,87.880,126.360,0.520,0.520,158
19,0.000,163,0,163,163,163,93.600,242.147,93.600,241.800,0.520,0.520,164
20,0.000,116,0,116,116,116,91.520,139.533,91.520,139.360,0.520,0.520,164
21,0.000,126,0,126,126,126,92.213,193.267,92.040,192.920,0.520,0.520,164
22,0.000,280,0,280,280,280,96.720,251.160,96.720,251.160,0.520,0.520,175
23,0.000,123,0,123,123,123,93.253,160.333,93.080,160.160,0.520,0.520,175
24,0.000,223,0,223,223,223,96.373,251.853,96.200,251.680,0.520,0.520,181
25,0.000,123,0,123,123,123,93.253,163.107,93.080,162.760,0.520,0.520,181
26,0.000,409,0,409,409,409,98.800,257.747,98.800,257.400,0.520,0.520,187
27,0.000,121,0,121,121,121,94.987,168.307,94.640,167.960,0.520,0.520,187
28,0.000,246,0,246,246,246,100.187,258.440,99.840,258.440,0.520,0.520,193
29,0.000,123,0,123,123,123,96.373,164.147,96.200,163.800,0.520,0.520,193
30,0.000,294,0,294,294,294,100.187,261.907,99.840,261.560,0.520,0.520,199
31,0.000,124,0,124,124,124,95.680,164.840,95.680,164.840,0.520,0.520,199
32,0.000,724,0,724,724,724,102.613,267.453,102.440,267.280,0.520,0.520,205
33,0.000,130,0,130,130,130,97.413,170.387,97.240,170.040,0.520,0.520,205
34,0.000,226,0,226,226,226,103.307,265.373,102.960,265.200,0.520,0.520,211
35,0.000,130,0,130,130,130,97.760,174.893,97.760,174.720,0.520,0.520,211
36,0.000,269,0,269,269,269,103.307,268.493,102.960,268.320,0.520,0.520,217
37,0.000,126,0,126,126,126,99.840,171.080,99.840,171.080,0.520,0.520,217
38,0.000,215,0,215,215,215,105.733,269.880,105.560,269.880,0.520,0.520,223
39,0.000,127,0,127,127,127,99.493,175.587,99.320,175.240,0.520,0.520,223
40,0.000,325,0,325,325,325,108.853,274.733,108.680,274.560,0.520,0.520,228
41,0.000,123,0,123,123,123,101.920,171.427,101.920,171.080,0.520,0.520,228
42,0.000,285,0,285,285,285,107.467,275.427,107.120,275.080,0.520,0.520,234
43,0.000,123,0,123,123,123,102.960,177.667,102.960,177.320,0.520,0.520,234
44,0.000,353,0,353,353,353,109.200,279.587,109.200,279.240,0.520,0.520,240
45,0.000,127,0,127,127,127,102.960,181.480,102.960,181.480,0.520,0.520,240
46,0.000,170,0,170,170,170,109.200,278.200,109.200,278.200,0.520,0.520,246
47,0.000,126,0,126,126,126,105.733,183.907,105.560,183.560,0.520,0.520,246
48,0.000,178,0,178,178,178,110.240,282.013,110.240,281.840,0.520,0.520,251
49,0.000,129,0,129,129,129,107.813,188.760,107.640,188.760,0.520,0.520,251
