 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,154,0,154,154,154,62.401,239.203,62.401,239.203,0.520,0.520,115
2,0.000,140,0,140,140,140,60.841,166.922,60.841,166.922,0.520,0.520,115
3,0.000,150,0,150,150,150,62.054,239.550,61.881,239.203,0.520,0.520,119
4,0.000,123,0,123,123,123,61.708,167.789,61.361,167.442,0.520,0.520,119
5,0.000,144,0,144,144,144,63.094,244.750,62.921,244.403,0.520,0.520,124
6,0.000,120,0,120,120,120,61.361,169.869,61.361,169.522,0.520,0.520,124
7,0.000,133,0,133,133,133,61.361,243.017,61.361,242.843,0.520,0.520,130
8,0.000,127,0,127,127,127,63.441,171.602,63.441,171.602,0.520,0.520,130
9,0.000,141,0,141,141,141,60.668,246.137,60.321,245.963,0.520,0.520,136
10,0.000,123,0,123,123,123,64.828,171.256,64.481,171.082,0.520,0.520,136
11,0.000,145,0,145,145,145,63.094,251.684,62.921,251.684,0.520,0.520,142
12,0.000,124,0,124,124,124,65.174,167.789,65.001,167.442,0.520,0.520,142
13,0.000,131,0,131,131,131,66.561,256.884,66.561,256.884,0.520,0.520,148
14,0.000,122,0,122,122,122,67.254,172.296,67.081,172.122,0.520,0.520,148
15,0.000,148,0,148,148,148,67.601,262.430,67.601,262.084,0.520,0.520,154
16,0.000,129,0,129,129,129,66.561,169.869,66.561,169.522,0.520,0.520,154
17,0.000,131,0,131,131,131,66.561,262.084,66.561,262.084,0.520,0.520,158
18,0.000,115,0,115,115,115,67.948,166.056,67.601,165.882,0.520,0.520,158
19,0.000,129,0,129,129,129,66.908,263.470,66.561,263.124,0.520,0.520,164
20,0.000,121,0,121,121,121,70.028,166.749,69.681,166.402,0.520,0.520,164
21,0.000,124,0,124,124,124,67.948,265.897,67.601,265.724,0.520,0.520,170
22,0.000,128,0,128,128,128,70.721,172.989,70.721,172.642,0.520,0.520,170
23,0.000,136,0,136,136,136,68.641,269.364,68.641,269.364,0.520,0.520,177
24,0.000,121,0,121,121,121,73.148,170.562,72.801,170.562,0.520,0.520,177
25,0.000,125,0,125,125,125,69.334,270.750,69.161,270.404,0.520,0.520,183
26,0.000,128,0,128,128,128,72.454,181.309,72.281,180.963,0.520,0.520,183
27,0.000,126,0,126,126,126,71.414,266.937,71.241,266.764,0.520,0.520,189
28,0.000,128,0,128,128,128,73.148,189.976,72.801,189.803,0.520,0.520,189
29,0.000,123,0,123,123,123,72.454,267.630,72.281,267.284,0.520,0.520,194
30,0.000,168,0,168,168,168,75.574,191.709,75.401,191.363,0.520,0.520,194
31,0.000,120,0,120,120,120,72.108,269.017,71.761,268.844,0.520,0.520,199
32,0.000,127,0,127,127,127,75.228,196.909,74.881,196.563,0.520,0.520,199
33,0.000,123,0,123,123,123,73.494,275.604,73.321,275.604,0.520,0.520,204
34,0.000,122,0,122,122,122,75.228,196.909,74.881,196.563,0.520,0.520,204
35,0.000,128,0,128,128,128,74.188,278.724,73.841,278.724,0.520,0.520,209
36,0.000,126,0,126,126,126,75.228,195.176,74.881,195.003,0.520,0.520,209
37,0.000,122,0,122,122,122,75.921,280.804,75.921,280.804,0.520,0.520,214
38,0.000,129,0,129,129,129,76.614,204.190,76.441,203.843,0.520,0.520,214
39,0.000,124,0,124,124,124,75.921,283.577,75.921,283.404,0.520,0.520,220
40,0.000,125,0,125,125,125,77.308,212.163,76.961,212.163,0.520,0.520,220
