 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,286,0,286,286,286,93.253,197.080,93.080,197.080,0.520,0.520,81
2,0.000,113,0,113,113,113,98.453,123.587,98.280,123.240,0.520,0.520,81
3,0.000,119,0,119,119,119,105.387,121.507,105.040,121.160,0.520,0.520,92
4,0.000,182,0,182,182,182,93.947,200.547,93.600,200.200,0.520,0.520,92
5,0.000,120,0,120,120,120,105.733,123.587,105.560,123.240,0.520,0.520,98
6,0.000,159,0,159,159,159,92.560,203.320,92.560,203.320,0.520,0.520,98
7,0.000,114,0,114,114,114,104.000,119.080,104.000,119.080,0.520,0.520,104
8,0.000,140,0,140,140,140,100.187,206.787,99.840,206.440,0.520,0.520,104
9,0.000,116,0,116,116,116,107.813,124.280,107.640,124.280,0.520,0.520,112
10,0.000,151,0,151,151,151,99.840,212.333,99.840,212.160,0.520,0.520,112
11,0.000,124,0,124,124,124,108.507,122.200,108.160,122.200,0.520,0.520,119
12,0.000,146,0,146,146,146,97.413,212.333,97.240,212.160,0.520,0.520,119
13,0.000,116,0,116,116,116,112.667,126.360,112.320,126.360,0.520,0.520,127
14,0.000,130,0,130,130,130,98.453,215.453,98.280,215.280,0.520,0.520,127
15,0.000,116,0,116,116,116,111.627,133.293,111.280,133.120,0.520,0.520,134
16,0.000,129,0,129,129,129,92.213,214.067,92.040,213.720,0.520,0.520,134
17,0.000,123,0,123,123,123,112.667,141.960,112.320,141.960,0.520,0.520,141
18,0.000,135,0,135,135,135,89.787,215.107,89.440,214.760,0.520,0.520,141
19,0.000,119,0,119,119,119,102.960,122.547,102.960,122.200,0.520,0.520,110
20,0.000,135,0,135,135,135,104.693,210.253,104.520,210.080,0.520,0.520,110
21,0.000,115,0,115,115,115,104.000,128.787,104.000,128.440,0.520,0.520,117
22,0.000,163,0,163,163,163,106.773,213.373,106.600,213.200,0.520,0.520,117
23,0.000,118,0,118,118,118,105.040,130.173,105.040,130.000,0.520,0.520,125
24,0.000,150,0,150,150,150,105.733,217.880,105.560,217.880,0.520,0.520,125
25,0.000,130,0,130,130,130,112.667,152.013,112.320,151.840,0.520,0.520,200
26,0.000,130,0,130,130,130,107.813,239.373,107.640,239.200,0.520,0.520,200
27,0.000,124,0,124,124,124,107.120,141.613,107.120,141.440,0.520,0.520,144
28,0.000,137,0,137,137,137,116.133,240.067,115.960,239.720,0.520,0.520,181
29,0.000,120,0,120,120,120,116.827,151.667,116.480,151.320,0.520,0.520,181
30,0.000,112,0,112,112,112,108.507,128.440,108.160,128.440,0.520,0.520,108
31,0.000,140,0,140,140,140,103.307,209.560,102.960,209.560,0.520,0.520,108
