 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,129,0,129,129,129,89.440,144.213,89.440,144.040,0.520,0.520,169
2,0.000,154,0,154,154,154,87.013,236.427,86.840,236.080,0.520,0.520,169
3,0.000,147,0,147,147,147,89.787,240.933,89.440,240.760,0.520,0.520,175
4,0.000,132,0,132,132,132,89.093,154.613,88.920,154.440,0.520,0.520,175
5,0.000,146,0,146,146,146,90.827,242.320,90.480,242.320,0.520,0.520,180
6,0.000,145,0,145,145,145,91.867,155.307,91.520,154.960,0.520,0.520,180
7,0.000,119,0,119,119,119,91.867,149.067,91.520,148.720,0.520,0.520,186
8,0.000,128,0,128,128,128,91.520,242.667,91.520,242.320,0.520,0.520,186
9,0.000,119,0,119,119,119,92.560,155.307,92.560,154.960,0.520,0.520,191
10,0.000,143,0,143,143,143,91.520,245.440,91.520,245.440,0.520,0.520,191
11,0.000,119,0,119,119,119,93.947,162.240,93.600,162.240,0.520,0.520,196
12,0.000,244,0,244,244,244,92.560,254.107,92.560,253.760,0.520,0.520,196
13,0.000,369,0,369,369,369,93.947,257.920,93.600,257.920,0.520,0.520,202
14,0.000,124,0,124,124,124,94.293,165.707,94.120,165.360,0.520,0.520,202
15,0.000,365,0,365,365,365,95.680,258.960,95.680,258.960,0.520,0.520,208
16,0.000,113,0,113,113,113,93.600,166.053,93.600,165.880,0.520,0.520,208
17,0.000,179,0,179,179,179,96.027,257.920,95.680,257.920,0.520,0.520,214
18,0.000,126,0,126,126,126,96.720,169.520,96.720,169.520,0.520,0.520,214
19,0.000,141,0,141,141,141,96.373,256.187,96.200,255.840,0.520,0.520,219
20,0.000,123,0,123,123,123,97.760,163.973,97.760,163.800,0.520,0.520,219
21,0.000,129,0,129,129,129,98.453,254.453,98.280,254.280,0.520,0.520,225
22,0.000,119,0,119,119,119,96.373,165.707,96.200,165.360,0.520,0.520,225
23,0.000,128,0,128,128,128,99.147,256.533,98.800,256.360,0.520,0.520,230
24,0.000,120,0,120,120,120,97.067,171.600,96.720,171.600,0.520,0.520,230
25,0.000,127,0,127,127,127,99.840,260.000,99.840,260.000,0.520,0.520,235
26,0.000,119,0,119,119,119,98.453,166.747,98.280,166.400,0.520,0.520,235
27,0.000,131,0,131,131,131,101.573,260.693,101.400,260.520,0.520,0.520,241
28,0.000,117,0,117,117,117,99.147,168.480,98.800,168.480,0.520,0.520,241
29,0.000,125,0,125,125,125,103.307,260.347,102.960,260.000,0.520,0.520,246
30,0.000,124,0,124,124,124,99.147,167.440,98.800,167.440,0.520,0.520,246
31,0.000,120,0,120,120,120,103.653,260.693,103.480,260.520,0.520,0.520,251
32,0.000,115,0,115,115,115,100.533,167.093,100.360,166.920,0.520,0.520,251
33,0.000,144,0,144,144,144,88.400,227.413,88.400,227.240,0.520,0.520,164
34,0.000,125,0,125,125,125,87.360,162.240,87.360,162.240,0.520,0.520,164
35,0.000,137,0,137,137,137,87.013,221.173,86.840,221.000,0.520,0.520,146
36,0.000,116,0,116,116,116,82.853,166.747,82.680,166.400,0.520,0.520,146
37,0.000,132,0,132,132,132,88.747,229.147,88.400,228.800,0.520,0.520,170
38,0.000,122,0,122,122,122,87.707,168.480,87.360,168.480,0.520,0.520,170
39,0.000,131,0,131,131,131,89.093,234.000,88.920,234.000,0.520,0.520,179
40,0.000,114,0,114,114,114,88.400,164.667,88.400,164.320,0.520,0.520,179
41,0.000,142,0,142,142,142,95.680,247.173,95.680,247.000,0.520,0.520,200
42,0.000,124,0,124,124,124,92.560,175.413,92.560,175.240,0.520,0.520,200
