 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,124,0,124,124,124,84.240,135.720,84.240,135.720,0.520,0.520,135
2,0.000,168,0,168,168,168,93.947,250.467,93.600,250.120,0.520,0.520,135
3,0.000,116,0,116,116,116,84.240,135.027,84.240,134.680,0.520,0.520,129
4,0.000,139,0,139,139,139,95.333,245.267,95.160,244.920,0.520,0.520,129
5,0.000,141,0,141,141,141,85.280,145.427,85.280,145.080,0.520,0.520,117
6,0.000,158,0,158,158,158,86.320,232.787,86.320,232.440,0.520,0.520,117
7,0.000,112,0,112,112,112,89.440,135.027,89.440,134.680,0.520,0.520,145
8,0.000,132,0,132,132,132,90.480,250.813,90.480,250.640,0.520,0.520,145
9,0.000,128,0,128,128,128,91.520,144.040,91.520,144.040,0.520,0.520,152
10,0.000,145,0,145,145,145,92.560,256.013,92.560,255.840,0.520,0.520,152
11,0.000,135,0,135,135,135,93.253,148.200,93.080,148.200,0.520,0.520,159
12,0.000,170,0,170,170,170,93.253,262.253,93.080,262.080,0.520,0.520,159
13,0.000,125,0,125,125,125,97.413,150.280,97.240,150.280,0.520,0.520,166
14,0.000,151,0,151,151,151,92.560,262.947,92.560,262.600,0.520,0.520,166
15,0.000,194,0,194,194,194,92.213,267.453,92.040,267.280,0.520,0.520,173
16,0.000,125,0,125,125,125,97.067,146.467,96.720,146.120,0.520,0.520,173
17,0.000,152,0,152,152,152,94.987,269.880,94.640,269.880,0.520,0.520,179
18,0.000,117,0,117,117,117,97.413,160.680,97.240,160.680,0.520,0.520,179
19,0.000,134,0,134,134,134,94.640,272.307,94.640,271.960,0.520,0.520,185
20,0.000,126,0,126,126,126,99.493,162.413,99.320,162.240,0.520,0.520,185
21,0.000,140,0,140,140,140,95.680,276.120,95.680,276.120,0.520,0.520,192
22,0.000,134,0,134,134,134,98.800,166.573,98.800,166.400,0.520,0.520,192
23,0.000,127,0,127,127,127,96.027,277.853,95.680,277.680,0.520,0.520,199
24,0.000,126,0,126,126,126,104.347,171.427,104.000,171.080,0.520,0.520,199
25,0.000,136,0,136,136,136,93.947,279.933,93.600,279.760,0.520,0.520,206
26,0.000,126,0,126,126,126,100.533,173.507,100.360,173.160,0.520,0.520,206
27,0.000,137,0,137,137,137,98.800,284.787,98.800,284.440,0.520,0.520,213
28,0.000,124,0,124,124,124,101.573,173.507,101.400,173.160,0.520,0.520,213
29,0.000,170,0,170,170,170,100.533,289.293,100.360,289.120,0.520,0.520,219
30,0.000,139,0,139,139,139,105.387,178.707,105.040,178.360,0.520,0.520,219
31,0.000,149,0,149,149,149,102.613,291.373,102.440,291.200,0.520,0.520,226
32,0.000,126,0,126,126,126,104.347,174.547,104.000,174.200,0.520,0.520,226
33,0.000,129,0,129,129,129,106.080,291.027,106.080,290.680,0.520,0.520,233
34,0.000,124,0,124,124,124,104.693,173.507,104.520,173.160,0.520,0.520,233
35,0.000,136,0,136,136,136,107.813,294.840,107.640,294.840,0.520,0.520,239
36,0.000,119,0,119,119,119,102.960,173.853,102.960,173.680,0.520,0.520,239
37,0.000,133,0,133,133,133,109.200,296.920,109.200,296.920,0.520,0.520,245
38,0.000,119,0,119,119,119,105.387,195.347,105.040,195.000,0.520,0.520,245
39,0.000,161,0,161,161,161,110.240,300.040,110.240,300.040,0.520,0.520,251
40,0.000,123,0,123,123,123,105.387,200.893,105.040,200.720,0.520,0.520,251
41,0.000,190,0,190,190,190,100.533,287.907,100.360,287.560,0.520,0.520,215
42,0.000,136,0,136,136,136,104.000,182.520,104.000,182.520,0.520,0.520,215
43,0.000,162,0,162,162,162,97.413,281.320,97.240,281.320,0.520,0.520,201
44,0.000,136,0,136,136,136,100.187,184.253,99.840,184.080,0.520,0.520,201
45,0.000,124,0,124,124,124,94.640,274.040,94.640,274.040,0.520,0.520,190
46,0.000,130,0,130,130,130,99.147,184.947,98.800,184.600,0.520,0.520,190
47,0.000,147,0,147,147,147,92.560,256.707,92.560,256.360,0.520,0.520,153
48,0.000,123,0,123,123,123,95.333,173.160,95.160,173.160,0.520,0.520,153
49,0.000,190,0,190,190,190,91.520,262.253,91.520,262.080,0.520,0.520,160
50,0.000,124,0,124,124,124,93.600,179.747,93.600,179.400,0.520,0.520,160
51,0.000,139,0,139,139,139,94.640,245.613,94.640,245.440,0.520,0.520,130
52,0.000,122,0,122,122,122,86.667,169.000,86.320,169.000,0.520,0.520,130
