 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,152,0,152,152,152,85.627,222.040,85.280,222.040,0.520,0.520,144
2,0.000,116,0,116,116,116,85.280,152.360,85.280,152.360,0.520,0.520,144
3,0.000,135,0,135,135,135,86.667,223.773,86.320,223.600,0.520,0.520,150
4,0.000,124,0,124,124,124,87.707,156.520,87.360,156.520,0.520,0.520,150
5,0.000,138,0,138,138,138,89.093,227.240,88.920,227.240,0.520,0.520,157
6,0.000,114,0,114,114,114,89.093,159.640,88.920,159.640,0.520,0.520,157
7,0.000,132,0,132,132,132,90.480,232.093,90.480,231.920,0.520,0.520,164
8,0.000,117,0,117,117,117,92.560,156.520,92.560,156.520,0.520,0.520,164
9,0.000,127,0,127,127,127,91.867,236.253,91.520,236.080,0.520,0.520,171
10,0.000,112,0,112,112,112,92.213,158.947,92.040,158.600,0.520,0.520,171
11,0.000,139,0,139,139,139,94.293,239.720,94.120,239.720,0.520,0.520,177
12,0.000,116,0,116,116,116,93.253,162.067,93.080,161.720,0.520,0.520,177
13,0.000,136,0,136,136,136,92.213,240.760,92.040,240.760,0.520,0.520,182
14,0.000,114,0,114,114,114,93.947,159.640,93.600,159.640,0.520,0.520,182
15,0.000,127,0,127,127,127,93.947,242.493,93.600,242.320,0.520,0.520,188
16,0.000,120,0,120,120,120,96.373,158.947,96.200,158.600,0.520,0.520,188
17,0.000,131,0,131,131,131,96.027,245.267,95.680,244.920,0.520,0.520,194
18,0.000,110,0,110,110,110,96.373,161.720,96.200,161.720,0.520,0.520,194
19,0.000,128,0,128,128,128,95.680,249.080,95.680,249.080,0.520,0.520,200
20,0.000,113,0,113,113,113,97.067,164.493,96.720,164.320,0.520,0.520,200
21,0.000,119,0,119,119,119,97.067,251.507,96.720,251.160,0.520,0.520,207
22,0.000,118,0,118,118,118,98.107,160.680,97.760,160.680,0.520,0.520,207
23,0.000,126,0,126,126,126,98.107,256.360,97.760,256.360,0.520,0.520,213
24,0.000,121,0,121,121,121,99.147,162.067,98.800,161.720,0.520,0.520,213
25,0.000,122,0,122,122,122,98.453,258.787,98.280,258.440,0.520,0.520,220
26,0.000,126,0,126,126,126,99.840,173.507,99.840,173.160,0.520,0.520,220
27,0.000,204,0,204,204,204,99.840,267.453,99.840,267.280,0.520,0.520,233
28,0.000,112,0,112,112,112,101.920,180.093,101.920,179.920,0.520,0.520,233
29,0.000,150,0,150,150,150,100.880,268.147,100.880,267.800,0.520,0.520,238
30,0.000,122,0,122,122,122,102.613,178.707,102.440,178.360,0.520,0.520,238
31,0.000,148,0,148,148,148,103.653,270.227,103.480,269.880,0.520,0.520,244
32,0.000,128,0,128,128,128,104.693,183.560,104.520,183.560,0.520,0.520,244
33,0.000,165,0,165,165,165,99.493,265.027,99.320,264.680,0.520,0.520,221
34,0.000,120,0,120,120,120,99.493,180.093,99.320,179.920,0.520,0.520,221
35,0.000,148,0,148,148,148,98.107,258.440,97.760,258.440,0.520,0.520,208
36,0.000,119,0,119,119,119,98.107,176.627,97.760,176.280,0.520,0.520,208
37,0.000,143,0,143,143,143,96.027,250.813,95.680,250.640,0.520,0.520,198
38,0.000,115,0,115,115,115,95.680,171.773,95.680,171.600,0.520,0.520,198
39,0.000,154,0,154,154,154,93.253,242.840,93.080,242.840,0.520,0.520,183
40,0.000,116,0,116,116,116,93.600,164.147,93.600,163.800,0.520,0.520,183
41,0.000,144,0,144,144,144,91.520,238.333,91.520,238.160,0.520,0.520,173
42,0.000,119,0,119,119,119,92.907,164.147,92.560,163.800,0.520,0.520,173
43,0.000,135,0,135,135,135,87.707,221.347,87.360,221.000,0.520,0.520,148
44,0.000,117,0,117,117,117,89.440,166.227,89.440,165.880,0.520,0.520,148
