 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,131,0,131,131,131,68.293,243.013,68.120,242.840,0.520,0.520,110
2,0.000,126,0,126,126,126,66.213,175.067,66.040,174.720,0.520,0.520,110
3,0.000,126,0,126,126,126,68.987,245.787,68.640,245.440,0.520,0.520,116
4,0.000,126,0,126,126,126,66.907,173.680,66.560,173.680,0.520,0.520,116
5,0.000,133,0,133,133,133,69.680,249.253,69.680,249.080,0.520,0.520,122
6,0.000,121,0,121,121,121,69.680,175.067,69.680,174.720,0.520,0.520,122
7,0.000,151,0,151,151,151,70.027,258.613,69.680,258.440,0.520,0.520,129
8,0.000,113,0,113,113,113,70.720,171.947,70.720,171.600,0.520,0.520,129
9,0.000,133,0,133,133,133,71.760,260.347,71.760,260.000,0.520,0.520,136
10,0.000,121,0,121,121,121,72.800,167.093,72.800,166.920,0.520,0.520,136
11,0.000,154,0,154,154,154,72.453,267.973,72.280,267.800,0.520,0.520,143
12,0.000,123,0,123,123,123,73.840,166.747,73.840,166.400,0.520,0.520,143
13,0.000,123,0,123,123,123,74.880,266.933,74.880,266.760,0.520,0.520,149
14,0.000,118,0,118,118,118,75.573,165.360,75.400,165.360,0.520,0.520,149
15,0.000,131,0,131,131,131,76.267,271.787,75.920,271.440,0.520,0.520,156
16,0.000,129,0,129,129,129,75.573,176.800,75.400,176.800,0.520,0.520,156
17,0.000,124,0,124,124,124,78.347,273.867,78.000,273.520,0.520,0.520,162
18,0.000,117,0,117,117,117,76.267,180.613,75.920,180.440,0.520,0.520,162
19,0.000,155,0,155,155,155,80.427,281.840,80.080,281.840,0.520,0.520,169
20,0.000,117,0,117,117,117,78.000,182.347,78.000,182.000,0.520,0.520,169
21,0.000,141,0,141,141,141,81.467,281.493,81.120,281.320,0.520,0.520,175
22,0.000,115,0,115,115,115,81.120,183.733,81.120,183.560,0.520,0.520,175
23,0.000,129,0,129,129,129,82.853,283.920,82.680,283.920,0.520,0.520,181
24,0.000,111,0,111,111,111,83.547,185.813,83.200,185.640,0.520,0.520,181
25,0.000,140,0,140,140,140,83.893,285.653,83.720,285.480,0.520,0.520,187
26,0.000,115,0,115,115,115,83.547,190.667,83.200,190.320,0.520,0.520,187
27,0.000,137,0,137,137,137,83.547,286.693,83.200,286.520,0.520,0.520,193
28,0.000,116,0,116,116,116,84.933,194.133,84.760,193.960,0.520,0.520,193
29,0.000,131,0,131,131,131,85.627,288.427,85.280,288.080,0.520,0.520,198
30,0.000,123,0,123,123,123,89.093,196.907,88.920,196.560,0.520,0.520,198
31,0.000,130,0,130,130,130,84.933,291.547,84.760,291.200,0.520,0.520,204
32,0.000,127,0,127,127,127,87.013,199.333,86.840,199.160,0.520,0.520,204
33,0.000,139,0,139,139,139,85.627,295.360,85.280,295.360,0.520,0.520,209
34,0.000,120,0,120,120,120,89.440,202.453,89.440,202.280,0.520,0.520,209
35,0.000,123,0,123,123,123,87.360,295.360,87.360,295.360,0.520,0.520,215
36,0.000,120,0,120,120,120,88.747,201.067,88.400,200.720,0.520,0.520,215
37,0.000,151,0,151,151,151,90.133,299.520,89.960,299.520,0.520,0.520,220
38,0.000,119,0,119,119,119,90.133,210.427,89.960,210.080,0.520,0.520,220
39,0.000,134,0,134,134,134,90.133,300.560,89.960,300.560,0.520,0.520,226
40,0.000,119,0,119,119,119,91.867,212.853,91.520,212.680,0.520,0.520,226
41,0.000,155,0,155,155,155,90.480,303.680,90.480,303.680,0.520,0.520,232
42,0.000,134,0,134,134,134,93.253,213.893,93.080,213.720,0.520,0.520,232
43,0.000,135,0,135,135,135,92.213,301.947,92.040,301.600,0.520,0.520,237
44,0.000,123,0,123,123,123,93.600,211.813,93.600,211.640,0.520,0.520,237
45,0.000,143,0,143,143,143,91.173,306.453,91.000,306.280,0.520,0.520,243
46,0.000,110,0,110,110,110,93.947,222.907,93.600,222.560,0.520,0.520,243
47,0.000,148,0,148,148,148,90.827,308.533,90.480,308.360,0.520,0.520,249
48,0.000,119,0,119,119,119,94.987,236.080,94.640,236.080,0.520,0.520,249
49,0.000,142,0,142,142,142,91.520,312.000,91.520,312.000,0.520,0.520,251
50,0.000,117,0,117,117,117,96.373,244.053,96.200,243.880,0.520,0.520,251
51,0.000,140,0,140,140,140,86.667,298.133,86.320,297.960,0.520,0.520,213
52,0.000,118,0,118,118,118,89.093,215.973,88.920,215.800,0.520,0.520,213
53,0.000,142,0,142,142,142,86.320,293.280,86.320,293.280,0.520,0.520,201
54,0.000,116,0,116,116,116,88.747,211.467,88.400,211.120,0.520,0.520,201
55,0.000,139,0,139,139,139,79.733,281.493,79.560,281.320,0.520,0.520,173
56,0.000,118,0,118,118,118,81.120,201.413,81.120,201.240,0.520,0.520,173
57,0.000,144,0,144,144,144,76.960,275.600,76.960,275.600,0.520,0.520,161
58,0.000,121,0,121,121,121,76.613,198.640,76.440,198.640,0.520,0.520,161
59,0.000,141,0,141,141,141,74.187,267.627,73.840,267.280,0.520,0.520,147
60,0.000,114,0,114,114,114,75.227,197.253,74.880,197.080,0.520,0.520,147
61,0.000,131,0,131,131,131,84.240,284.267,84.240,283.920,0.520,0.520,182
62,0.000,112,0,112,112,112,83.547,203.493,83.200,203.320,0.520,0.520,182
