 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,148,0,148,148,148,64.133,226.027,63.960,225.680,0.520,0.520,140
2,0.000,119,0,119,119,119,68.293,142.827,68.120,142.480,0.520,0.520,140
3,0.000,150,0,150,150,150,65.520,232.613,65.520,232.440,0.520,0.520,147
4,0.000,120,0,120,120,120,69.680,146.987,69.680,146.640,0.520,0.520,147
5,0.000,148,0,148,148,148,66.907,236.080,66.560,236.080,0.520,0.520,154
6,0.000,124,0,124,124,124,69.680,154.613,69.680,154.440,0.520,0.520,154
7,0.000,159,0,159,159,159,70.027,242.320,69.680,242.320,0.520,0.520,161
8,0.000,127,0,127,127,127,70.027,154.613,69.680,154.440,0.520,0.520,161
9,0.000,145,0,145,145,145,69.333,241.280,69.160,241.280,0.520,0.520,168
10,0.000,122,0,122,122,122,72.453,160.507,72.280,160.160,0.520,0.520,168
11,0.000,150,0,150,150,150,71.413,244.400,71.240,244.400,0.520,0.520,176
12,0.000,130,0,130,130,130,72.800,159.467,72.800,159.120,0.520,0.520,176
13,0.000,132,0,132,132,132,73.840,246.133,73.840,245.960,0.520,0.520,183
14,0.000,119,0,119,119,119,76.267,159.813,75.920,159.640,0.520,0.520,183
15,0.000,154,0,154,154,154,73.840,248.213,73.840,248.040,0.520,0.520,190
16,0.000,132,0,132,132,132,75.573,162.240,75.400,162.240,0.520,0.520,190
17,0.000,149,0,149,149,149,74.187,251.333,73.840,251.160,0.520,0.520,197
18,0.000,119,0,119,119,119,76.960,161.547,76.960,161.200,0.520,0.520,197
19,0.000,143,0,143,143,143,76.613,252.373,76.440,252.200,0.520,0.520,204
20,0.000,129,0,129,129,129,77.653,166.053,77.480,165.880,0.520,0.520,204
21,0.000,149,0,149,149,149,76.613,256.187,76.440,255.840,0.520,0.520,210
22,0.000,139,0,139,139,139,80.080,162.240,80.080,162.240,0.520,0.520,210
23,0.000,145,0,145,145,145,76.960,256.533,76.960,256.360,0.520,0.520,217
24,0.000,136,0,136,136,136,79.040,163.973,79.040,163.800,0.520,0.520,217
25,0.000,143,0,143,143,143,76.267,258.613,75.920,258.440,0.520,0.520,223
26,0.000,136,0,136,136,136,80.427,161.200,80.080,161.200,0.520,0.520,223
27,0.000,148,0,148,148,148,78.347,264.160,78.000,264.160,0.520,0.520,230
28,0.000,130,0,130,130,130,81.467,168.133,81.120,167.960,0.520,0.520,230
29,0.000,143,0,143,143,143,80.773,266.240,80.600,266.240,0.520,0.520,237
30,0.000,130,0,130,130,130,82.853,168.133,82.680,167.960,0.520,0.520,237
31,0.000,144,0,144,144,144,80.773,270.747,80.600,270.400,0.520,0.520,244
32,0.000,131,0,131,131,131,83.547,171.600,83.200,171.600,0.520,0.520,244
33,0.000,167,0,167,167,167,81.467,273.173,81.120,273.000,0.520,0.520,251
34,0.000,128,0,128,128,128,84.587,167.093,84.240,166.920,0.520,0.520,251
35,0.000,138,0,138,138,138,78.693,265.200,78.520,265.200,0.520,0.520,234
36,0.000,135,0,135,135,135,82.507,171.253,82.160,171.080,0.520,0.520,234
37,0.000,144,0,144,144,144,75.573,252.720,75.400,252.720,0.520,0.520,203
38,0.000,126,0,126,126,126,78.693,156.000,78.520,156.000,0.520,0.520,203
39,0.000,152,0,152,152,152,74.187,249.600,73.840,249.600,0.520,0.520,192
40,0.000,137,0,137,137,137,75.920,165.360,75.920,165.360,0.520,0.520,192
41,0.000,147,0,147,147,147,71.413,244.747,71.240,244.400,0.520,0.520,177
42,0.000,129,0,129,129,129,72.107,159.813,71.760,159.640,0.520,0.520,177
43,0.000,141,0,141,141,141,68.640,239.200,68.640,239.200,0.520,0.520,164
44,0.000,121,0,121,121,121,71.413,157.040,71.240,157.040,0.520,0.520,164
45,0.000,141,0,141,141,141,69.680,237.467,69.680,237.120,0.520,0.520,152
46,0.000,128,0,128,128,128,70.027,163.973,69.680,163.800,0.520,0.520,152
47,0.000,153,0,153,153,153,65.867,230.187,65.520,229.840,0.520,0.520,142
48,0.000,131,0,131,131,131,67.600,163.973,67.600,163.800,0.520,0.520,142
49,0.000,152,0,152,152,152,72.453,247.173,72.280,247.000,0.520,0.520,184
50,0.000,131,0,131,131,131,75.573,163.280,75.400,163.280,0.520,0.520,184
