 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,130,0,130,130,130,86.060,158.600,85.800,158.600,0.520,0.520,129
2,0.000,209,0,209,209,209,89.180,224.380,88.920,224.120,0.520,0.520,129
3,0.000,126,0,126,126,126,88.660,159.900,88.400,159.640,0.520,0.520,136
4,0.000,170,0,170,170,170,92.560,228.020,92.560,227.760,0.520,0.520,136
5,0.000,129,0,129,129,129,90.740,161.980,90.480,161.720,0.520,0.520,144
6,0.000,147,0,147,147,147,97.500,230.880,97.240,230.880,0.520,0.520,144
7,0.000,138,0,138,138,138,92.560,161.460,92.560,161.200,0.520,0.520,153
8,0.000,152,0,152,152,152,98.020,235.820,97.760,235.560,0.520,0.520,153
9,0.000,141,0,141,141,141,93.340,160.940,93.080,160.680,0.520,0.520,162
10,0.000,167,0,167,167,167,96.460,238.940,96.200,238.680,0.520,0.520,162
11,0.000,131,0,131,131,131,96.460,172.380,96.200,172.120,0.520,0.520,172
12,0.000,134,0,134,134,134,99.060,241.540,98.800,241.280,0.520,0.520,172
13,0.000,126,0,126,126,126,98.020,176.020,97.760,175.760,0.520,0.520,182
14,0.000,151,0,151,151,151,101.660,246.220,101.400,245.960,0.520,0.520,182
15,0.000,138,0,138,138,138,101.140,176.020,100.880,175.760,0.520,0.520,192
16,0.000,151,0,151,151,151,102.960,248.040,102.960,248.040,0.520,0.520,192
17,0.000,141,0,141,141,141,101.400,172.380,101.400,172.120,0.520,0.520,200
18,0.000,151,0,151,151,151,104.780,254.280,104.520,254.280,0.520,0.520,200
19,0.000,137,0,137,137,137,104.260,173.420,104.000,173.160,0.520,0.520,210
20,0.000,144,0,144,144,144,104.520,253.500,104.520,253.240,0.520,0.520,210
21,0.000,134,0,134,134,134,106.600,170.560,106.600,170.560,0.520,0.520,220
22,0.000,143,0,143,143,143,107.640,258.700,107.640,258.440,0.520,0.520,220
23,0.000,144,0,144,144,144,107.380,176.280,107.120,176.280,0.520,0.520,231
24,0.000,158,0,158,158,158,109.200,266.240,109.200,266.240,0.520,0.520,231
25,0.000,139,0,139,139,139,112.580,182.260,112.320,182.000,0.520,0.520,243
26,0.000,149,0,149,149,149,110.240,267.280,110.240,267.280,0.520,0.520,243
27,0.000,185,0,185,185,185,108.940,260.260,108.680,260.000,0.520,0.520,221
28,0.000,128,0,128,128,128,108.160,170.820,108.160,170.560,0.520,0.520,221
29,0.000,137,0,137,137,137,107.380,252.720,107.120,252.720,0.520,0.520,202
30,0.000,159,0,159,159,159,103.740,159.640,103.480,159.640,0.520,0.520,202
31,0.000,144,0,144,144,144,104.260,246.740,104.000,246.480,0.520,0.520,187
32,0.000,132,0,132,132,132,101.140,156.260,100.880,156.000,0.520,0.520,187
33,0.000,137,0,137,137,137,100.620,241.800,100.360,241.800,0.520,0.520,175
34,0.000,148,0,148,148,148,99.320,162.240,99.320,162.240,0.520,0.520,175
35,0.000,138,0,138,138,138,98.540,234.260,98.280,234.000,0.520,0.520,159
36,0.000,133,0,133,133,133,92.300,156.520,92.040,156.520,0.520,0.520,159
37,0.000,150,0,150,150,150,97.240,227.500,97.240,227.240,0.520,0.520,147
38,0.000,133,0,133,133,133,90.220,155.220,89.960,154.960,0.520,0.520,147
39,0.000,131,0,131,131,131,91.260,216.060,91.000,215.800,0.520,0.520,129
40,0.000,133,0,133,133,133,101.660,238.160,101.400,238.160,0.520,0.520,161
41,0.000,131,0,131,131,131,93.860,159.900,93.600,159.640,0.520,0.520,161
42,0.000,140,0,140,140,140,104.520,246.740,104.520,246.480,0.520,0.520,185
43,0.000,141,0,141,141,141,98.800,166.660,98.800,166.400,0.520,0.520,185
44,0.000,157,0,157,157,157,106.340,257.400,106.080,257.400,0.520,0.520,208
45,0.000,146,0,146,146,146,103.740,158.340,103.480,158.080,0.520,0.520,208
46,0.000,146,0,146,146,146,107.120,258.180,107.120,257.920,0.520,0.520,214
47,0.000,170,0,170,170,170,103.480,159.640,103.480,159.640,0.520,0.520,214
