 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,166,0,166,166,166,88.400,227.760,88.400,227.760,0.520,0.520,119
2,0.000,173,0,173,173,173,96.027,137.627,95.680,137.280,0.520,0.520,119
3,0.000,142,0,142,142,142,89.093,222.560,88.920,222.560,0.520,0.520,114
4,0.000,180,0,180,180,180,94.987,150.453,94.640,150.280,0.520,0.520,114
5,0.000,139,0,139,139,139,89.440,221.867,89.440,221.520,0.520,0.520,109
6,0.000,145,0,145,145,145,92.560,150.107,92.560,149.760,0.520,0.520,109
7,0.000,158,0,158,158,158,90.827,221.173,90.480,221.000,0.520,0.520,103
8,0.000,135,0,135,135,135,91.520,148.720,91.520,148.720,0.520,0.520,103
9,0.000,130,0,130,130,130,90.480,214.240,90.480,214.240,0.520,0.520,98
10,0.000,146,0,146,146,146,89.787,145.253,89.440,145.080,0.520,0.520,98
11,0.000,149,0,149,149,149,91.867,231.573,91.520,231.400,0.520,0.520,124
12,0.000,164,0,164,164,164,93.253,153.920,93.080,153.920,0.520,0.520,124
13,0.000,166,0,166,166,166,93.600,249.600,93.600,249.600,0.520,0.520,168
14,0.000,134,0,134,134,134,104.693,155.653,104.520,155.480,0.520,0.520,168
15,0.000,171,0,171,171,171,91.173,249.253,91.000,249.080,0.520,0.520,173
16,0.000,121,0,121,121,121,108.160,158.427,108.160,158.080,0.520,0.520,173
17,0.000,162,0,162,162,162,91.520,251.680,91.520,251.680,0.520,0.520,180
18,0.000,128,0,128,128,128,108.160,160.160,108.160,160.160,0.520,0.520,180
19,0.000,142,0,142,142,142,93.600,251.333,93.600,251.160,0.520,0.520,187
20,0.000,134,0,134,134,134,111.280,160.853,111.280,160.680,0.520,0.520,187
21,0.000,209,0,209,209,209,90.133,253.760,89.960,253.760,0.520,0.520,194
22,0.000,130,0,130,130,130,111.973,161.893,111.800,161.720,0.520,0.520,194
23,0.000,169,0,169,169,169,93.253,257.573,93.080,257.400,0.520,0.520,201
24,0.000,124,0,124,124,124,113.360,170.213,113.360,170.040,0.520,0.520,201
25,0.000,131,0,131,131,131,116.480,159.120,116.480,159.120,0.520,0.520,208
26,0.000,195,0,195,195,195,96.720,259.307,96.720,258.960,0.520,0.520,208
27,0.000,128,0,128,128,128,113.013,156.693,112.840,156.520,0.520,0.520,170
28,0.000,137,0,137,137,137,91.173,246.480,91.000,246.480,0.520,0.520,170
29,0.000,140,0,140,140,140,91.867,240.587,91.520,240.240,0.520,0.520,151
30,0.000,119,0,119,119,119,105.387,154.267,105.040,153.920,0.520,0.520,151
31,0.000,144,0,144,144,144,91.520,222.213,91.520,222.040,0.520,0.520,111
32,0.000,132,0,132,132,132,92.213,160.507,92.040,160.160,0.520,0.520,111
33,0.000,166,0,166,166,166,90.480,239.200,90.480,239.200,0.520,0.520,146
34,0.000,162,0,162,162,162,96.027,160.160,95.680,160.160,0.520,0.520,146
