 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,145,0,145,145,145,72.453,245.613,72.280,245.440,0.520,0.520,133
2,0.000,121,0,121,121,121,75.920,181.133,75.920,180.960,0.520,0.520,133
3,0.000,137,0,137,137,137,71.760,247.693,71.760,247.520,0.520,0.520,138
4,0.000,115,0,115,115,115,76.960,180.787,76.960,180.440,0.520,0.520,138
5,0.000,140,0,140,140,140,73.840,251.853,73.840,251.680,0.520,0.520,144
6,0.000,122,0,122,122,122,78.693,182.520,78.520,182.520,0.520,0.520,144
7,0.000,129,0,129,129,129,71.760,249.427,71.760,249.080,0.520,0.520,151
8,0.000,123,0,123,123,123,79.387,185.640,79.040,185.640,0.520,0.520,151
9,0.000,160,0,160,160,160,74.533,254.973,74.360,254.800,0.520,0.520,157
10,0.000,120,0,120,120,120,80.080,191.533,80.080,191.360,0.520,0.520,157
11,0.000,146,0,146,146,146,76.613,259.133,76.440,258.960,0.520,0.520,165
12,0.000,129,0,129,129,129,79.387,190.840,79.040,190.840,0.520,0.520,165
13,0.000,144,0,144,144,144,76.267,261.213,75.920,261.040,0.520,0.520,171
14,0.000,119,0,119,119,119,79.387,194.307,79.040,193.960,0.520,0.520,171
15,0.000,161,0,161,161,161,75.227,265.373,74.880,265.200,0.520,0.520,178
16,0.000,124,0,124,124,124,81.467,197.427,81.120,197.080,0.520,0.520,178
17,0.000,135,0,135,135,135,75.920,266.067,75.920,265.720,0.520,0.520,184
18,0.000,122,0,122,122,122,82.160,192.573,82.160,192.400,0.520,0.520,184
19,0.000,156,0,156,156,156,81.120,280.627,81.120,280.280,0.520,0.520,202
20,0.000,121,0,121,121,121,84.587,193.267,84.240,192.920,0.520,0.520,202
21,0.000,166,0,166,166,166,80.080,286.520,80.080,286.520,0.520,0.520,216
22,0.000,115,0,115,115,115,86.667,198.467,86.320,198.120,0.520,0.520,216
23,0.000,132,0,132,132,132,81.120,284.787,81.120,284.440,0.520,0.520,222
24,0.000,125,0,125,125,125,87.707,194.307,87.360,193.960,0.520,0.520,222
25,0.000,134,0,134,134,134,82.853,286.173,82.680,286.000,0.520,0.520,229
26,0.000,121,0,121,121,121,86.320,201.240,86.320,201.240,0.520,0.520,229
27,0.000,130,0,130,130,130,82.853,287.560,82.680,287.560,0.520,0.520,235
28,0.000,125,0,125,125,125,87.707,205.053,87.360,204.880,0.520,0.520,235
29,0.000,132,0,132,132,132,83.547,291.720,83.200,291.720,0.520,0.520,242
30,0.000,123,0,123,123,123,90.133,204.707,89.960,204.360,0.520,0.520,242
31,0.000,126,0,126,126,126,87.013,291.027,86.840,290.680,0.520,0.520,249
32,0.000,144,0,144,144,144,92.907,203.667,92.560,203.320,0.520,0.520,249
33,0.000,135,0,135,135,135,87.013,295.880,86.840,295.880,0.520,0.520,251
34,0.000,138,0,138,138,138,90.827,208.173,90.480,208.000,0.520,0.520,251
35,0.000,123,0,123,123,123,82.853,285.827,82.680,285.480,0.520,0.520,226
36,0.000,122,0,122,122,122,85.627,203.320,85.280,203.320,0.520,0.520,226
37,0.000,135,0,135,135,135,82.853,283.747,82.680,283.400,0.520,0.520,217
38,0.000,123,0,123,123,123,85.627,208.520,85.280,208.520,0.520,0.520,217
39,0.000,129,0,129,129,129,80.080,270.573,80.080,270.400,0.520,0.520,195
40,0.000,126,0,126,126,126,82.507,207.133,82.160,206.960,0.520,0.520,195
41,0.000,147,0,147,147,147,78.000,263.640,78.000,263.640,0.520,0.520,173
42,0.000,117,0,117,117,117,78.693,199.507,78.520,199.160,0.520,0.520,173
43,0.000,150,0,150,150,150,80.773,278.200,80.600,278.200,0.520,0.520,200
44,0.000,130,0,130,130,130,83.893,199.853,83.720,199.680,0.520,0.520,200
45,0.000,139,0,139,139,139,82.507,288.253,82.160,288.080,0.520,0.520,227
46,0.000,127,0,127,127,127,88.053,208.520,87.880,208.520,0.520,0.520,227
