 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,227,0,227,227,227,74.533,249.080,74.360,249.080,0.520,0.520,141
2,0.000,124,0,124,124,124,70.373,167.267,70.200,166.920,0.520,0.520,141
3,0.000,170,0,170,170,170,76.267,248.387,75.920,248.040,0.520,0.520,147
4,0.000,132,0,132,132,132,70.720,165.533,70.720,165.360,0.520,0.520,147
5,0.000,157,0,157,157,157,77.307,251.853,76.960,251.680,0.520,0.520,154
6,0.000,136,0,136,136,136,70.373,168.653,70.200,168.480,0.520,0.520,154
7,0.000,137,0,137,137,137,76.960,253.933,76.960,253.760,0.520,0.520,161
8,0.000,131,0,131,131,131,72.800,173.507,72.800,173.160,0.520,0.520,161
9,0.000,147,0,147,147,147,79.040,256.707,79.040,256.360,0.520,0.520,168
10,0.000,123,0,123,123,123,74.187,174.547,73.840,174.200,0.520,0.520,168
11,0.000,171,0,171,171,171,82.507,258.440,82.160,258.440,0.520,0.520,175
12,0.000,126,0,126,126,126,75.227,177.667,74.880,177.320,0.520,0.520,175
13,0.000,122,0,122,122,122,83.200,263.640,83.200,263.640,0.520,0.520,197
14,0.000,131,0,131,131,131,80.080,189.107,80.080,188.760,0.520,0.520,197
15,0.000,165,0,165,165,165,83.547,268.840,83.200,268.840,0.520,0.520,204
16,0.000,139,0,139,139,139,77.653,188.067,77.480,187.720,0.520,0.520,204
17,0.000,149,0,149,149,149,85.280,271.267,85.280,270.920,0.520,0.520,212
18,0.000,129,0,129,129,129,80.080,193.960,80.080,193.960,0.520,0.520,212
19,0.000,135,0,135,135,135,85.280,269.533,85.280,269.360,0.520,0.520,219
20,0.000,131,0,131,131,131,80.427,198.467,80.080,198.120,0.520,0.520,219
21,0.000,138,0,138,138,138,87.013,273.347,86.840,273.000,0.520,0.520,226
22,0.000,128,0,128,128,128,80.427,194.307,80.080,193.960,0.520,0.520,226
23,0.000,137,0,137,137,137,89.787,273.347,89.440,273.000,0.520,0.520,233
24,0.000,131,0,131,131,131,82.507,197.427,82.160,197.080,0.520,0.520,233
25,0.000,135,0,135,135,135,90.827,277.160,90.480,277.160,0.520,0.520,240
26,0.000,128,0,128,128,128,84.587,195.347,84.240,195.000,0.520,0.520,240
27,0.000,178,0,178,178,178,91.173,280.973,91.000,280.800,0.520,0.520,247
28,0.000,124,0,124,124,124,85.280,196.387,85.280,196.040,0.520,0.520,247
29,0.000,147,0,147,147,147,92.213,280.973,92.040,280.800,0.520,0.520,251
30,0.000,143,0,143,143,143,84.933,198.813,84.760,198.640,0.520,0.520,251
31,0.000,202,0,202,202,202,87.360,276.120,87.360,276.120,0.520,0.520,223
32,0.000,127,0,127,127,127,82.160,196.733,82.160,196.560,0.520,0.520,223
33,0.000,137,0,137,137,137,83.893,265.720,83.720,265.720,0.520,0.520,198
34,0.000,132,0,132,132,132,79.387,190.147,79.040,189.800,0.520,0.520,198
35,0.000,136,0,136,136,136,78.000,253.587,78.000,253.240,0.520,0.520,162
36,0.000,137,0,137,137,137,73.840,188.413,73.840,188.240,0.520,0.520,162
37,0.000,200,0,200,200,200,75.573,234.520,75.400,234.520,0.520,0.520,133
38,0.000,134,0,134,134,134,69.333,179.747,69.160,179.400,0.520,0.520,133
39,0.000,152,0,152,152,152,78.347,248.040,78.000,248.040,0.520,0.520,150
40,0.000,124,0,124,124,124,73.147,185.640,72.800,185.640,0.520,0.520,150
41,0.000,141,0,141,141,141,84.240,263.640,84.240,263.640,0.520,0.520,189
42,0.000,126,0,126,126,126,80.773,190.840,80.600,190.840,0.520,0.520,189
