 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,168,0,168,168,168,84.587,242.493,84.240,242.320,0.520,0.520,127
2,0.000,158,0,158,158,158,89.093,148.547,88.920,148.200,0.520,0.520,127
3,0.000,172,0,172,172,172,85.627,245.613,85.280,245.440,0.520,0.520,132
4,0.000,165,0,165,165,165,90.480,148.200,90.480,148.200,0.520,0.520,132
5,0.000,126,0,126,126,126,92.560,149.933,92.560,149.760,0.520,0.520,138
6,0.000,153,0,153,153,153,90.133,249.427,89.960,249.080,0.520,0.520,138
7,0.000,124,0,124,124,124,92.560,150.627,92.560,150.280,0.520,0.520,145
8,0.000,143,0,143,143,143,90.133,251.160,89.960,251.160,0.520,0.520,145
9,0.000,161,0,161,161,161,94.987,265.027,94.640,264.680,0.520,0.520,174
10,0.000,123,0,123,123,123,95.680,163.453,95.680,163.280,0.520,0.520,174
11,0.000,124,0,124,124,124,93.600,150.280,93.600,150.280,0.520,0.520,148
12,0.000,151,0,151,151,151,92.907,251.507,92.560,251.160,0.520,0.520,148
13,0.000,144,0,144,144,144,87.013,240.413,86.840,240.240,0.520,0.520,125
14,0.000,120,0,120,120,120,88.747,154.787,88.400,154.440,0.520,0.520,125
15,0.000,135,0,135,135,135,88.053,233.133,87.880,232.960,0.520,0.520,115
16,0.000,118,0,118,118,118,87.707,159.640,87.360,159.640,0.520,0.520,115
17,0.000,139,0,139,139,139,85.280,231.053,85.280,230.880,0.520,0.520,112
18,0.000,120,0,120,120,120,87.360,162.760,87.360,162.760,0.520,0.520,112
19,0.000,157,0,157,157,157,87.013,239.373,86.840,239.200,0.520,0.520,122
20,0.000,119,0,119,119,119,88.053,167.267,87.880,166.920,0.520,0.520,122
21,0.000,148,0,148,148,148,87.013,243.187,86.840,242.840,0.520,0.520,131
22,0.000,125,0,125,125,125,89.440,167.960,89.440,167.960,0.520,0.520,131
23,0.000,123,0,123,123,123,92.560,159.987,92.560,159.640,0.520,0.520,143
24,0.000,152,0,152,152,152,89.787,250.467,89.440,250.120,0.520,0.520,143
25,0.000,126,0,126,126,126,92.213,155.827,92.040,155.480,0.520,0.520,152
26,0.000,136,0,136,136,136,93.947,253.933,93.600,253.760,0.520,0.520,152
27,0.000,132,0,132,132,132,97.413,259.480,97.240,259.480,0.520,0.520,168
28,0.000,125,0,125,125,125,94.293,160.333,94.120,160.160,0.520,0.520,168
29,0.000,152,0,152,152,152,96.373,265.373,96.200,265.200,0.520,0.520,180
30,0.000,117,0,117,117,117,97.413,166.920,97.240,166.920,0.520,0.520,180
31,0.000,139,0,139,139,139,101.920,273.693,101.920,273.520,0.520,0.520,199
32,0.000,122,0,122,122,122,100.187,172.467,99.840,172.120,0.520,0.520,199
33,0.000,147,0,147,147,147,97.760,263.987,97.760,263.640,0.520,0.520,173
34,0.000,122,0,122,122,122,96.373,166.573,96.200,166.400,0.520,0.520,173
35,0.000,147,0,147,147,147,98.453,257.400,98.280,257.400,0.520,0.520,155
36,0.000,122,0,122,122,122,93.947,164.840,93.600,164.840,0.520,0.520,155
37,0.000,150,0,150,150,150,94.987,254.973,94.640,254.800,0.520,0.520,150
38,0.000,123,0,123,123,123,92.213,153.053,92.040,152.880,0.520,0.520,150
