 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,132,0,132,132,132,86.667,149.587,86.320,149.240,0.520,0.520,200
2,0.000,131,0,131,131,131,76.267,247.000,75.920,247.000,0.520,0.520,200
3,0.000,123,0,123,123,123,79.387,250.467,79.040,250.120,0.520,0.520,206
4,0.000,132,0,132,132,132,87.707,148.547,87.360,148.200,0.520,0.520,206
5,0.000,122,0,122,122,122,90.480,141.267,90.480,140.920,0.520,0.520,213
6,0.000,138,0,138,138,138,78.693,252.200,78.520,252.200,0.520,0.520,213
7,0.000,125,0,125,125,125,91.520,146.120,91.520,146.120,0.520,0.520,220
8,0.000,139,0,139,139,139,80.773,256.360,80.600,256.360,0.520,0.520,220
9,0.000,155,0,155,155,155,95.680,143.000,95.680,143.000,0.520,0.520,227
10,0.000,130,0,130,130,130,81.467,257.747,81.120,257.400,0.520,0.520,227
11,0.000,132,0,132,132,132,91.520,152.013,91.520,151.840,0.520,0.520,235
12,0.000,132,0,132,132,132,86.667,261.907,86.320,261.560,0.520,0.520,235
13,0.000,140,0,140,140,140,75.920,236.600,75.920,236.600,0.520,0.520,164
14,0.000,118,0,118,118,118,82.853,137.107,82.680,136.760,0.520,0.520,164
15,0.000,138,0,138,138,138,74.533,237.293,74.360,237.120,0.520,0.520,170
16,0.000,128,0,128,128,128,81.813,152.360,81.640,152.360,0.520,0.520,170
17,0.000,128,0,128,128,128,75.227,237.293,74.880,237.120,0.520,0.520,177
18,0.000,126,0,126,126,126,83.200,160.680,83.200,160.680,0.520,0.520,177
19,0.000,137,0,137,137,137,76.267,237.987,75.920,237.640,0.520,0.520,167
20,0.000,111,0,111,111,111,78.000,153.053,78.000,152.880,0.520,0.520,167
21,0.000,119,0,119,119,119,87.707,148.200,87.360,148.200,0.520,0.520,207
22,0.000,133,0,133,133,133,80.080,251.507,80.080,251.160,0.520,0.520,207
