 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,142,0,142,142,142,94.987,227.067,94.640,226.720,0.520,0.520,86
2,0.000,129,0,129,129,129,93.600,168.827,93.600,168.480,0.520,0.520,86
3,0.000,164,0,164,164,164,97.067,231.573,96.720,231.400,0.520,0.520,92
4,0.000,148,0,148,148,148,93.253,164.320,93.080,164.320,0.520,0.520,92
5,0.000,159,0,159,159,159,97.413,234.693,97.240,234.520,0.520,0.520,98
6,0.000,132,0,132,132,132,94.293,163.973,94.120,163.800,0.520,0.520,98
7,0.000,158,0,158,158,158,99.147,239.200,98.800,239.200,0.520,0.520,105
8,0.000,133,0,133,133,133,97.760,165.707,97.760,165.360,0.520,0.520,105
9,0.000,147,0,147,147,147,100.187,244.747,99.840,244.400,0.520,0.520,112
10,0.000,122,0,122,122,122,99.493,167.440,99.320,167.440,0.520,0.520,112
11,0.000,146,0,146,146,146,97.760,246.827,97.760,246.480,0.520,0.520,119
12,0.000,123,0,123,123,123,99.493,175.067,99.320,174.720,0.520,0.520,119
13,0.000,147,0,147,147,147,100.187,250.640,99.840,250.640,0.520,0.520,126
14,0.000,126,0,126,126,126,99.840,174.720,99.840,174.720,0.520,0.520,126
15,0.000,135,0,135,135,135,101.920,256.187,101.920,255.840,0.520,0.520,139
16,0.000,115,0,115,115,115,103.307,189.280,102.960,189.280,0.520,0.520,139
17,0.000,138,0,138,138,138,105.387,258.267,105.040,257.920,0.520,0.520,146
18,0.000,119,0,119,119,119,105.040,188.587,105.040,188.240,0.520,0.520,146
19,0.000,132,0,132,132,132,107.120,263.120,107.120,263.120,0.520,0.520,153
20,0.000,121,0,121,121,121,105.040,181.307,105.040,180.960,0.520,0.520,153
21,0.000,148,0,148,148,148,108.507,267.627,108.160,267.280,0.520,0.520,160
22,0.000,122,0,122,122,122,106.080,176.800,106.080,176.800,0.520,0.520,160
23,0.000,135,0,135,135,135,108.507,269.360,108.160,269.360,0.520,0.520,167
24,0.000,120,0,120,120,120,106.080,173.333,106.080,173.160,0.520,0.520,167
25,0.000,145,0,145,145,145,110.933,272.827,110.760,272.480,0.520,0.520,174
26,0.000,122,0,122,122,122,109.893,183.387,109.720,183.040,0.520,0.520,174
27,0.000,137,0,137,137,137,112.667,275.600,112.320,275.600,0.520,0.520,181
28,0.000,127,0,127,127,127,111.280,180.613,111.280,180.440,0.520,0.520,181
29,0.000,135,0,135,135,135,113.013,277.333,112.840,277.160,0.520,0.520,188
30,0.000,126,0,126,126,126,111.627,180.613,111.280,180.440,0.520,0.520,188
31,0.000,139,0,139,139,139,116.133,280.107,115.960,279.760,0.520,0.520,195
32,0.000,122,0,122,122,122,113.360,176.800,113.360,176.800,0.520,0.520,195
33,0.000,145,0,145,145,145,117.173,282.880,117.000,282.880,0.520,0.520,202
34,0.000,139,0,139,139,139,114.053,179.227,113.880,178.880,0.520,0.520,202
35,0.000,144,0,144,144,144,117.520,286.693,117.520,286.520,0.520,0.520,209
36,0.000,134,0,134,134,134,113.707,175.413,113.360,175.240,0.520,0.520,209
37,0.000,126,0,126,126,126,120.640,287.040,120.640,287.040,0.520,0.520,216
38,0.000,117,0,117,117,117,116.827,192.400,116.480,192.400,0.520,0.520,216
39,0.000,141,0,141,141,141,117.173,288.773,117.000,288.600,0.520,0.520,223
40,0.000,131,0,131,131,131,118.213,216.320,118.040,216.320,0.520,0.520,223
41,0.000,143,0,143,143,143,121.333,290.160,121.160,290.160,0.520,0.520,230
42,0.000,124,0,124,124,124,121.333,217.013,121.160,216.840,0.520,0.520,230
43,0.000,159,0,159,159,159,120.293,293.280,120.120,293.280,0.520,0.520,237
44,0.000,125,0,125,125,125,120.293,217.360,120.120,217.360,0.520,0.520,237
45,0.000,154,0,154,154,154,121.680,298.480,121.680,298.480,0.520,0.520,244
46,0.000,124,0,124,124,124,120.987,215.627,120.640,215.280,0.520,0.520,244
47,0.000,155,0,155,155,155,123.067,300.907,122.720,300.560,0.520,0.520,251
48,0.000,129,0,129,129,129,124.107,224.640,123.760,224.640,0.520,0.520,251
49,0.000,130,0,130,130,130,117.520,285.653,117.520,285.480,0.520,0.520,213
50,0.000,127,0,127,127,127,117.173,209.387,117.000,209.040,0.520,0.520,213
51,0.000,147,0,147,147,147,116.133,283.227,115.960,282.880,0.520,0.520,201
52,0.000,129,0,129,129,129,114.747,197.253,114.400,197.080,0.520,0.520,201
53,0.000,146,0,146,146,146,113.707,278.027,113.360,277.680,0.520,0.520,187
54,0.000,129,0,129,129,129,111.280,197.600,111.280,197.600,0.520,0.520,187
55,0.000,137,0,137,137,137,109.547,272.480,109.200,272.480,0.520,0.520,172
56,0.000,141,0,141,141,141,110.240,187.547,110.240,187.200,0.520,0.520,172
57,0.000,140,0,140,140,140,107.120,262.427,107.120,262.080,0.520,0.520,148
58,0.000,119,0,119,119,119,105.387,182.347,105.040,182.000,0.520,0.520,148
59,0.000,130,0,130,130,130,102.960,254.107,102.960,253.760,0.520,0.520,131
60,0.000,121,0,121,121,121,102.960,187.200,102.960,187.200,0.520,0.520,131
61,0.000,145,0,145,145,145,107.120,263.120,107.120,263.120,0.520,0.520,149
62,0.000,119,0,119,119,119,105.733,191.707,105.560,191.360,0.520,0.520,149
