 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,131,0,131,131,131,68.640,142.220,68.640,141.960,0.520,0.520,76
2,0.000,162,0,162,162,162,64.220,191.100,63.960,190.840,0.520,0.520,76
3,0.000,131,0,131,131,131,67.080,138.840,67.080,138.840,0.520,0.520,79
4,0.000,168,0,168,168,168,64.220,193.700,63.960,193.440,0.520,0.520,79
5,0.000,143,0,143,143,143,68.120,139.880,68.120,139.880,0.520,0.520,83
6,0.000,159,0,159,159,159,64.480,196.300,64.480,196.040,0.520,0.520,83
7,0.000,142,0,142,142,142,69.420,137.540,69.160,137.280,0.520,0.520,90
8,0.000,189,0,189,189,189,64.740,203.320,64.480,203.320,0.520,0.520,90
9,0.000,130,0,130,130,130,71.240,137.020,71.240,136.760,0.520,0.520,97
10,0.000,159,0,159,159,159,66.820,207.480,66.560,207.480,0.520,0.520,97
11,0.000,131,0,131,131,131,70.980,138.320,70.720,138.320,0.520,0.520,103
12,0.000,161,0,161,161,161,67.080,212.420,67.080,212.160,0.520,0.520,103
13,0.000,127,0,127,127,127,74.880,133.640,74.880,133.640,0.520,0.520,111
14,0.000,147,0,147,147,147,67.860,216.060,67.600,215.800,0.520,0.520,111
15,0.000,126,0,126,126,126,76.440,135.980,76.440,135.720,0.520,0.520,118
16,0.000,130,0,130,130,130,69.940,216.840,69.680,216.840,0.520,0.520,118
17,0.000,128,0,128,128,128,78.520,136.240,78.520,136.240,0.520,0.520,125
18,0.000,138,0,138,138,138,69.940,221.780,69.680,221.520,0.520,0.520,125
19,0.000,138,0,138,138,138,78.520,130.520,78.520,130.520,0.520,0.520,131
20,0.000,156,0,156,156,156,70.720,225.940,70.720,225.680,0.520,0.520,131
21,0.000,132,0,132,132,132,79.300,125.060,79.040,124.800,0.520,0.520,137
22,0.000,157,0,157,157,157,73.840,229.840,73.840,229.840,0.520,0.520,137
23,0.000,169,0,169,169,169,80.340,129.220,80.080,128.960,0.520,0.520,144
24,0.000,165,0,165,165,165,74.360,231.920,74.360,231.920,0.520,0.520,144
25,0.000,152,0,152,152,152,79.560,128.960,79.560,128.960,0.520,0.520,151
26,0.000,168,0,168,168,168,75.140,236.080,74.880,236.080,0.520,0.520,151
27,0.000,208,0,208,208,208,82.420,129.740,82.160,129.480,0.520,0.520,157
28,0.000,150,0,150,150,150,75.920,238.940,75.920,238.680,0.520,0.520,157
29,0.000,146,0,146,146,146,83.200,134.940,83.200,134.680,0.520,0.520,163
30,0.000,122,0,122,122,122,76.440,238.160,76.440,238.160,0.520,0.520,163
31,0.000,131,0,131,131,131,85.280,140.660,85.280,140.400,0.520,0.520,170
32,0.000,181,0,181,181,181,77.480,243.880,77.480,243.880,0.520,0.520,170
33,0.000,140,0,140,140,140,84.500,147.160,84.240,147.160,0.520,0.520,177
34,0.000,164,0,164,164,164,78.780,247.520,78.520,247.520,0.520,0.520,177
35,0.000,136,0,136,136,136,86.580,141.180,86.320,140.920,0.520,0.520,183
36,0.000,144,0,144,144,144,80.340,248.820,80.080,248.560,0.520,0.520,183
37,0.000,334,0,334,334,334,87.360,154.960,87.360,154.960,0.520,0.520,188
38,0.000,147,0,147,147,147,81.640,254.280,81.640,254.280,0.520,0.520,188
39,0.000,157,0,157,157,157,87.100,154.440,86.840,154.440,0.520,0.520,195
40,0.000,150,0,150,150,150,83.980,255.580,83.720,255.320,0.520,0.520,195
41,0.000,129,0,129,129,129,87.880,162.240,87.880,162.240,0.520,0.520,202
42,0.000,142,0,142,142,142,82.940,256.620,82.680,256.360,0.520,0.520,202
43,0.000,135,0,135,135,135,89.700,160.420,89.440,160.160,0.520,0.520,207
44,0.000,139,0,139,139,139,85.020,259.220,84.760,258.960,0.520,0.520,207
45,0.000,144,0,144,144,144,89.960,162.240,89.960,162.240,0.520,0.520,213
46,0.000,132,0,132,132,132,87.100,260.520,86.840,260.520,0.520,0.520,213
47,0.000,127,0,127,127,127,93.080,159.120,93.080,159.120,0.520,0.520,221
48,0.000,144,0,144,144,144,87.620,262.080,87.360,262.080,0.520,0.520,221
49,0.000,136,0,136,136,136,92.300,170.040,92.040,170.040,0.520,0.520,228
50,0.000,125,0,125,125,125,89.440,266.240,89.440,266.240,0.520,0.520,228
51,0.000,139,0,139,139,139,88.660,162.240,88.400,162.240,0.520,0.520,203
52,0.000,145,0,145,145,145,83.460,260.520,83.200,260.520,0.520,0.520,203
53,0.000,163,0,163,163,163,87.100,158.340,86.840,158.080,0.520,0.520,189
54,0.000,148,0,148,148,148,82.420,255.320,82.160,255.320,0.520,0.520,189
55,0.000,156,0,156,156,156,84.760,154.700,84.760,154.440,0.520,0.520,176
56,0.000,144,0,144,144,144,81.120,247.000,81.120,247.000,0.520,0.520,176
57,0.000,154,0,154,154,154,76.180,239.980,75.920,239.720,0.520,0.520,155
58,0.000,130,0,130,130,130,81.900,152.880,81.640,152.880,0.520,0.520,155
59,0.000,200,0,200,200,200,73.320,235.560,73.320,235.560,0.520,0.520,147
60,0.000,155,0,155,155,155,78.780,152.360,78.520,152.360,0.520,0.520,147
61,0.000,134,0,134,134,134,74.620,228.540,74.360,228.280,0.520,0.520,136
62,0.000,191,0,191,191,191,76.180,149.500,75.920,149.240,0.520,0.520,136
63,0.000,135,0,135,135,135,71.760,219.180,71.760,218.920,0.520,0.520,124
64,0.000,133,0,133,133,133,76.960,145.600,76.960,145.600,0.520,0.520,124
65,0.000,131,0,131,131,131,68.120,215.020,68.120,214.760,0.520,0.520,114
66,0.000,135,0,135,135,135,73.060,141.960,72.800,141.960,0.520,0.520,114
67,0.000,155,0,155,155,155,66.820,211.120,66.560,211.120,0.520,0.520,105
68,0.000,126,0,126,126,126,73.840,140.660,73.840,140.400,0.520,0.520,105
69,0.000,162,0,162,162,162,66.560,205.400,66.560,205.400,0.520,0.520,96
70,0.000,135,0,135,135,135,71.500,143.780,71.240,143.520,0.520,0.520,96
71,0.000,165,0,165,165,165,64.740,195.520,64.480,195.520,0.520,0.520,84
72,0.000,129,0,129,129,129,67.340,144.560,67.080,144.560,0.520,0.520,84
73,0.000,165,0,165,165,165,69.420,221.520,69.160,221.520,0.520,0.520,123
74,0.000,129,0,129,129,129,75.660,141.960,75.400,141.960,0.520,0.520,123
