 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,BX,BY,Width,Height,Slice
1,0.000,149,0,149,149,149,77.653,116.827,77.480,116.480,0.520,0.520,86
2,0.000,121,0,121,121,121,70.027,202.453,69.680,202.280,0.520,0.520,86
3,0.000,130,0,130,130,130,80.427,118.213,80.080,118.040,0.520,0.520,92
4,0.000,121,0,121,121,121,69.680,204.187,69.680,203.840,0.520,0.520,92
5,0.000,169,0,169,169,169,79.387,117.867,79.040,117.520,0.520,0.520,99
6,0.000,117,0,117,117,117,74.187,208.000,73.840,208.000,0.520,0.520,99
7,0.000,170,0,170,170,170,79.733,117.173,79.560,117.000,0.520,0.520,106
8,0.000,120,0,120,120,120,73.840,211.120,73.840,211.120,0.520,0.520,106
9,0.000,223,0,223,223,223,76.960,121.333,76.960,121.160,0.520,0.520,113
10,0.000,132,0,132,132,132,76.267,215.973,75.920,215.800,0.520,0.520,113
11,0.000,150,0,150,150,150,78.000,126.533,78.000,126.360,0.520,0.520,120
12,0.000,163,0,163,163,163,78.693,220.827,78.520,220.480,0.520,0.520,120
13,0.000,131,0,131,131,131,83.547,136.587,83.200,136.240,0.520,0.520,128
14,0.000,124,0,124,124,124,81.467,224.293,81.120,224.120,0.520,0.520,128
15,0.000,147,0,147,147,147,84.587,147.680,84.240,147.680,0.520,0.520,136
16,0.000,138,0,138,138,138,80.773,231.920,80.600,231.920,0.520,0.520,136
17,0.000,180,0,180,180,180,84.240,147.680,84.240,147.680,0.520,0.520,143
18,0.000,136,0,136,136,136,80.773,238.160,80.600,238.160,0.520,0.520,143
19,0.000,121,0,121,121,121,89.440,150.107,89.440,149.760,0.520,0.520,151
20,0.000,129,0,129,129,129,78.347,238.507,78.000,238.160,0.520,0.520,151
21,0.000,137,0,137,137,137,91.173,157.733,91.000,157.560,0.520,0.520,160
22,0.000,119,0,119,119,119,79.040,240.587,79.040,240.240,0.520,0.520,160
23,0.000,131,0,131,131,131,93.947,159.120,93.600,159.120,0.520,0.520,175
24,0.000,139,0,139,139,139,87.360,254.453,87.360,254.280,0.520,0.520,175
25,0.000,128,0,128,128,128,95.333,161.547,95.160,161.200,0.520,0.520,182
26,0.000,130,0,130,130,130,87.360,255.147,87.360,254.800,0.520,0.520,182
27,0.000,135,0,135,135,135,77.653,141.440,77.480,141.440,0.520,0.520,80
28,0.000,122,0,122,122,122,71.760,197.947,71.760,197.600,0.520,0.520,80
29,0.000,123,0,123,123,123,76.960,142.480,76.960,142.480,0.520,0.520,96
30,0.000,135,0,135,135,135,74.187,209.387,73.840,209.040,0.520,0.520,96
31,0.000,129,0,129,129,129,79.733,137.973,79.560,137.800,0.520,0.520,104
32,0.000,149,0,149,149,149,74.187,215.280,73.840,215.280,0.520,0.520,104
33,0.000,124,0,124,124,124,77.653,146.987,77.480,146.640,0.520,0.520,112
34,0.000,181,0,181,181,181,76.267,219.440,75.920,219.440,0.520,0.520,112
35,0.000,173,0,173,173,173,82.160,141.787,82.160,141.440,0.520,0.520,126
36,0.000,135,0,135,135,135,78.347,222.907,78.000,222.560,0.520,0.520,126
37,0.000,120,0,120,120,120,88.400,149.413,88.400,149.240,0.520,0.520,140
38,0.000,129,0,129,129,129,79.733,230.880,79.560,230.880,0.520,0.520,140
39,0.000,137,0,137,137,137,87.360,150.453,87.360,150.280,0.520,0.520,148
40,0.000,146,0,146,146,146,81.467,232.613,81.120,232.440,0.520,0.520,148
41,0.000,120,0,120,120,120,76.613,141.787,76.440,141.440,0.520,0.520,88
42,0.000,126,0,126,126,126,73.147,202.800,72.800,202.800,0.520,0.520,88
